Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.03,0.10,0.13
1,443,0.01,0.04,0.14,0.15,0.08,0.77
2,438,0.01,0.05,0.14,0.14,0.08,1.90
3,439,0.01,0.05,0.14,0.13,0.08,3.01
4,440,0.00,0.05,0.17,0.16,0.08,4.26
5,445,0.01,0.06,0.18,0.11,0.08,5.45
6,447,0.01,0.06,0.23,0.16,0.08,6.64
7,446,0.01,0.07,0.22,0.16,0.09,7.88
8,452,0.01,0.08,0.22,0.16,0.09,9.18
9,451,0.01,0.09,0.22,0.13,0.09,10.44
10,467,0.01,0.09,0.21,0.18,0.09,11.75
11,468,0.01,0.10,0.23,0.19,0.10,13.11
12,471,0.01,0.10,0.24,0.19,0.10,14.62
13,471,0.01,0.10,0.24,0.21,0.10,16.09
14,459,0.01,0.11,0.25,0.22,0.11,17.67
15,477,0.01,0.10,0.27,0.19,0.10,19.10
16,470,0.01,0.12,0.27,0.19,0.11,20.59
17,468,0.01,0.13,0.29,0.20,0.11,22.11
18,468,0.02,0.13,0.29,0.18,0.11,23.65
19,463,0.01,0.13,0.30,0.25,0.11,25.22
20,491,0.02,0.13,0.32,0.19,0.11,26.81
21,481,0.01,0.13,0.30,0.19,0.11,28.39
22,470,0.01,0.13,0.31,0.16,0.11,29.91
23,458,0.01,0.13,0.30,0.16,0.11,31.48
24,457,0.01,0.14,0.32,0.18,0.11,33.03
25,494,0.01,0.14,0.31,0.18,0.11,34.63
26,481,0.01,0.15,0.31,0.22,0.12,36.27
27,472,0.01,0.14,0.32,0.19,0.11,37.86
28,472,0.02,0.15,0.33,0.17,0.11,39.45
29,472,0.01,0.15,0.32,0.18,0.12,41.02
30,499,0.01,0.15,0.32,0.18,0.12,42.61
31,489,0.02,0.16,0.35,0.20,0.12,44.30
32,489,0.01,0.16,0.35,0.15,0.12,45.94
33,484,0.01,0.16,0.35,0.17,0.13,47.58
34,480,0.01,0.17,0.38,0.18,0.12,49.24
35,510,0.01,0.16,0.37,0.18,0.12,50.92
36,503,0.02,0.16,0.38,0.23,0.12,52.69
37,499,0.01,0.17,0.38,0.22,0.13,54.42
38,497,0.01,0.17,0.39,0.17,0.13,56.17
39,490,0.02,0.18,0.41,0.20,0.13,57.90
40,526,0.01,0.17,0.38,0.22,0.14,59.68
41,519,0.01,0.17,0.39,0.23,0.13,61.63
42,502,0.01,0.20,0.42,0.22,0.14,63.46
43,500,0.01,0.16,0.40,0.24,0.13,65.32
44,476,0.01,0.17,0.40,0.20,0.13,67.11
45,514,0.01,0.16,0.40,0.23,0.13,68.98
46,507,0.00,0.18,0.40,0.21,0.13,70.91
47,502,0.01,0.17,0.40,0.24,0.13,72.82
48,497,0.02,0.20,0.41,0.22,0.15,74.70
49,495,0.01,0.19,0.41,0.20,0.14,76.54
50,533,0.01,0.20,0.42,0.21,0.15,78.34
51,525,0.01,0.19,0.41,0.23,0.14,80.33
52,519,0.01,0.20,0.41,0.24,0.15,82.28
53,510,0.01,0.18,0.40,0.21,0.15,84.20
54,500,0.00,0.18,0.40,0.24,0.15,86.18
55,541,0.01,0.19,0.41,0.24,0.14,88.10
56,523,0.00,0.17,0.41,0.22,0.13,90.03
57,511,0.01,0.18,0.45,0.19,0.14,91.95
58,500,0.01,0.19,0.43,0.21,0.14,93.80
59,494,0.01,0.18,0.42,0.24,0.14,95.72
60,534,0.02,0.21,0.43,0.26,0.16,97.66
61,528,0.02,0.21,0.42,0.25,0.15,99.56
62,520,0.01,0.19,0.42,0.23,0.14,101.54
63,508,0.00,0.19,0.44,0.24,0.13,103.51
64,500,0.01,0.20,0.43,0.24,0.14,105.45
65,541,0.01,0.20,0.44,0.23,0.15,107.36
66,534,0.02,0.19,0.44,0.28,0.14,109.39
67,526,0.02,0.19,0.43,0.26,0.15,111.36
68,518,0.00,0.20,0.43,0.22,0.15,113.33
69,508,0.01,0.20,0.43,0.23,0.14,115.23
70,547,0.01,0.18,0.43,0.24,0.14,117.17
71,541,0.01,0.19,0.44,0.26,0.14,119.07
72,529,0.01,0.18,0.45,0.24,0.14,121.05
73,513,0.01,0.20,0.46,0.26,0.14,122.97
74,503,0.01,0.20,0.46,0.25,0.15,124.98
75,552,0.01,0.20,0.47,0.24,0.15,126.99
76,533,0.01,0.18,0.44,0.26,0.15,129.01
77,525,0.01,0.16,0.44,0.26,0.14,130.98
78,520,0.01,0.19,0.44,0.26,0.15,133.05
79,515,0.01,0.20,0.45,0.23,0.14,135.12
80,552,0.01,0.18,0.44,0.21,0.15,137.16
81,547,0.01,0.18,0.44,0.26,0.14,139.28
82,541,0.01,0.19,0.44,0.26,0.15,141.40
83,536,0.01,0.19,0.47,0.26,0.14,143.48
84,530,0.01,0.19,0.46,0.26,0.14,145.59
85,600,0.01,0.18,0.45,0.30,0.15,147.73
86,584,0.01,0.17,0.44,0.28,0.14,149.95
87,567,0.01,0.16,0.43,0.23,0.13,152.07
88,558,0.01,0.19,0.47,0.29,0.14,154.19
89,550,0.01,0.17,0.44,0.24,0.14,156.31
90,589,0.01,0.18,0.44,0.25,0.15,158.40
91,566,0.01,0.16,0.44,0.28,0.13,160.66
92,544,0.01,0.16,0.44,0.26,0.13,162.79
93,522,0.01,0.18,0.49,0.22,0.13,164.89
94,513,0.00,0.17,0.45,0.24,0.15,166.93
95,557,0.01,0.20,0.47,0.26,0.15,169.03
96,549,0.01,0.20,0.46,0.26,0.15,171.31
97,535,0.01,0.19,0.45,0.23,0.15,173.39
98,530,0.02,0.21,0.45,0.23,0.15,175.58
99,522,0.01,0.20,0.45,0.25,0.15,177.69
100,565,0.01,0.19,0.45,0.25,0.15,179.92
