Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.08,0.03,0.41,0.46
1,441,0.01,0.04,0.11,0.12,0.07,1.09
2,438,0.01,0.04,0.13,0.13,0.08,2.49
3,440,0.01,0.05,0.13,0.41,0.11,3.88
4,442,0.01,0.06,0.15,0.39,0.22,5.41
5,449,0.02,0.07,0.18,0.16,0.23,6.62
6,444,0.01,0.07,0.18,0.27,0.27,8.18
7,438,0.01,0.09,0.22,0.36,0.17,9.85
8,447,0.02,0.09,0.25,0.33,0.13,11.38
9,448,0.02,0.10,0.25,0.32,0.10,12.94
10,456,0.01,0.11,0.27,0.23,0.11,14.52
11,457,0.01,0.11,0.27,0.15,0.11,16.01
12,463,0.01,0.12,0.27,0.17,0.23,17.78
13,461,0.01,0.12,0.27,0.26,0.14,19.35
14,463,0.01,0.12,0.30,0.25,0.31,21.19
15,482,0.01,0.14,0.27,0.49,0.15,23.01
16,481,0.01,0.14,0.29,0.24,0.13,24.58
17,479,0.01,0.13,0.28,0.17,0.13,26.29
18,475,0.01,0.14,0.33,0.32,0.19,28.13
19,473,0.01,0.14,0.31,0.27,0.30,30.08
20,502,0.01,0.13,0.31,0.42,0.13,31.92
21,502,0.01,0.14,0.32,0.19,0.15,33.59
22,493,0.01,0.13,0.33,0.32,0.27,35.70
23,488,0.01,0.14,0.34,0.25,0.12,37.55
24,485,0.01,0.16,0.35,0.23,0.20,39.44
25,532,0.02,0.16,0.38,0.53,0.14,41.60
26,527,0.01,0.17,0.38,0.20,0.16,43.45
27,514,0.02,0.17,0.38,0.33,0.37,45.68
28,510,0.01,0.17,0.38,0.46,0.14,47.45
29,506,0.01,0.17,0.37,0.27,0.31,49.53
30,564,0.01,0.18,0.40,0.21,0.14,51.64
31,555,0.01,0.17,0.40,0.28,0.31,53.91
32,547,0.02,0.14,0.40,0.22,0.13,56.10
33,538,0.02,0.16,0.41,0.46,0.33,58.46
34,537,0.01,0.17,0.41,0.21,0.18,60.36
35,592,0.01,0.18,0.41,0.41,0.36,62.72
36,582,0.01,0.17,0.43,0.25,0.22,64.84
37,564,0.01,0.17,0.41,0.48,0.13,67.14
38,556,0.02,0.18,0.45,0.32,0.19,69.26
39,544,0.01,0.17,0.43,0.38,0.13,71.37
40,604,0.01,0.17,0.42,0.28,0.21,73.46
41,593,0.01,0.17,0.44,0.26,0.13,75.81
42,574,0.01,0.17,0.42,0.46,0.34,78.30
43,562,0.01,0.17,0.43,0.36,0.30,80.66
44,555,0.01,0.17,0.42,0.25,0.15,82.88
45,631,0.01,0.18,0.44,0.42,0.14,85.23
46,629,0.01,0.17,0.43,0.35,0.15,87.31
47,621,0.01,0.19,0.44,0.27,0.16,89.87
48,604,0.01,0.16,0.43,0.52,0.14,92.38
49,597,0.01,0.16,0.43,0.57,0.23,95.07
50,688,0.00,0.19,0.47,0.29,0.20,97.41
51,679,0.01,0.16,0.46,0.36,0.21,99.96
52,667,0.01,0.17,0.45,0.33,0.14,102.53
53,662,0.01,0.18,0.45,0.45,0.36,105.13
54,658,0.01,0.18,0.45,0.36,0.33,107.43
55,758,0.01,0.19,0.45,0.32,0.15,109.70
56,743,0.01,0.19,0.45,0.49,0.35,112.41
57,724,0.02,0.17,0.45,0.53,0.36,115.16
58,683,0.00,0.15,0.45,0.44,0.34,117.79
59,655,0.01,0.16,0.46,0.34,0.20,120.16
60,780,0.01,0.17,0.45,0.27,0.16,122.77
61,766,0.01,0.19,0.46,0.37,0.22,125.58
62,752,0.01,0.18,0.46,0.42,0.16,128.40
63,722,0.02,0.18,0.47,0.34,0.13,130.95
64,682,0.00,0.14,0.47,0.41,0.27,133.48
65,793,0.01,0.17,0.48,0.27,0.21,135.60
66,774,0.01,0.18,0.47,0.49,0.14,138.19
67,758,0.01,0.19,0.46,0.52,0.35,140.96
68,732,0.01,0.16,0.47,0.62,0.18,143.72
69,711,0.01,0.16,0.47,0.46,0.31,146.48
70,826,0.01,0.16,0.47,0.35,0.25,148.95
71,814,0.01,0.19,0.47,0.42,0.21,151.55
72,793,0.01,0.21,0.48,0.44,0.16,154.18
73,756,0.01,0.16,0.47,0.37,0.19,157.02
74,715,0.01,0.18,0.47,0.31,0.14,159.70
75,811,0.00,0.16,0.47,0.28,0.13,162.44
76,787,0.01,0.17,0.48,0.33,0.21,165.30
77,756,0.02,0.18,0.47,0.32,0.18,168.11
78,723,0.01,0.17,0.46,0.30,0.14,170.85
79,690,0.01,0.16,0.47,0.31,0.19,173.52
80,802,0.01,0.18,0.47,0.35,0.19,176.05
81,780,0.01,0.18,0.47,0.35,0.21,178.90
82,747,0.01,0.15,0.47,0.36,0.17,181.55
83,704,0.00,0.17,0.48,0.36,0.15,184.20
84,670,0.01,0.15,0.50,0.29,0.13,186.74
85,822,0.01,0.16,0.50,0.33,0.23,189.76
86,798,0.01,0.17,0.48,0.44,0.18,192.62
87,786,0.01,0.20,0.48,0.39,0.27,195.71
88,775,0.01,0.19,0.52,0.34,0.21,198.61
89,751,0.02,0.18,0.50,0.34,0.23,201.67
90,872,0.01,0.18,0.49,0.40,0.19,204.38
91,843,0.01,0.17,0.48,0.45,0.17,207.15
92,805,0.01,0.18,0.48,0.43,0.26,209.98
93,753,0.01,0.15,0.49,0.57,0.13,212.76
94,694,0.01,0.14,0.48,0.39,0.36,215.45
95,805,0.00,0.14,0.48,0.43,0.35,218.23
96,768,0.01,0.16,0.49,0.54,0.13,220.96
97,724,0.01,0.15,0.48,0.31,0.15,223.79
98,676,0.01,0.15,0.48,0.27,0.13,226.55
99,639,0.01,0.17,0.48,0.29,0.14,229.40
100,768,0.01,0.15,0.48,0.29,0.13,231.96
101,752,0.01,0.19,0.50,0.39,0.20,234.78
102,733,0.01,0.20,0.51,0.44,0.24,237.55
103,712,0.01,0.18,0.49,0.39,0.19,240.11
104,677,0.01,0.16,0.48,0.34,0.15,242.79
105,796,0.01,0.18,0.51,0.28,0.14,245.53
106,758,0.01,0.16,0.49,0.35,0.23,248.66
107,719,0.01,0.16,0.49,0.45,0.19,251.67
108,664,0.01,0.12,0.47,0.30,0.18,254.26
109,618,0.01,0.16,0.50,0.34,0.14,256.94
110,774,0.01,0.16,0.49,0.26,0.16,259.53
111,745,0.01,0.14,0.48,0.33,0.16,262.45
112,724,0.01,0.17,0.48,0.35,0.22,265.40
113,713,0.01,0.17,0.48,0.30,0.24,268.10
114,696,0.01,0.21,0.52,0.33,0.23,270.96
115,854,0.01,0.16,0.50,0.35,0.21,273.91
116,812,0.01,0.15,0.48,0.36,0.19,276.83
117,774,0.01,0.16,0.49,0.42,0.30,279.84
118,743,0.01,0.16,0.49,0.56,0.13,282.73
119,700,0.01,0.13,0.49,0.56,0.14,285.42
120,828,0.01,0.16,0.47,0.32,0.20,288.14
121,799,0.01,0.17,0.49,0.40,0.31,291.20
122,781,0.01,0.18,0.49,0.37,0.15,293.94
123,755,0.01,0.19,0.49,0.44,0.16,296.71
124,715,0.01,0.15,0.49,0.35,0.14,299.19
125,834,0.01,0.17,0.49,0.31,0.19,301.91
126,786,0.01,0.14,0.49,0.36,0.21,304.80
127,755,0.01,0.17,0.49,0.53,0.16,307.69
128,730,0.01,0.19,0.48,0.35,0.23,310.44
129,688,0.01,0.15,0.49,0.48,0.22,313.23
130,794,0.01,0.14,0.49,0.54,0.17,315.88
131,757,0.01,0.17,0.49,0.36,0.14,318.45
132,730,0.01,0.16,0.49,0.32,0.13,321.25
133,695,0.01,0.17,0.49,0.32,0.21,324.01
134,655,0.01,0.17,0.54,0.32,0.13,326.47
135,772,0.01,0.17,0.52,0.29,0.15,328.91
