Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.25,1.38
1,440,-43.71,-10.06,-6.37,0.24,0.25,4.01
2,451,-33.51,-8.26,-5.92,0.26,0.28,6.89
3,454,-42.50,-9.17,-5.51,0.26,0.28,9.88
4,457,-34.72,-8.15,-5.75,0.46,0.20,13.07
5,456,-35.78,-8.15,-3.61,0.33,0.38,16.33
6,457,-25.75,-7.60,-3.08,0.45,0.22,19.44
7,463,-41.53,-8.10,-2.82,0.40,0.38,23.07
8,461,-28.94,-7.65,-3.85,0.40,0.23,26.22
9,467,-29.12,-7.81,-4.57,0.57,0.24,30.09
10,475,-28.16,-6.86,2.35,0.32,0.27,33.99
11,481,-31.61,-8.03,-2.43,0.57,0.24,37.89
12,478,-20.97,-7.06,-1.55,0.31,0.31,41.36
13,475,-35.89,-7.38,-3.63,0.45,0.25,44.84
14,482,-33.41,-7.68,-3.95,0.32,0.41,48.49
15,485,-28.83,-7.43,-4.23,0.51,0.26,52.36
16,484,-51.23,-6.88,-0.55,0.53,0.27,56.27
17,484,-38.09,-6.59,1.56,0.47,0.28,60.28
18,488,-31.10,-7.36,-1.23,0.42,0.28,64.11
19,488,-33.64,-6.90,-1.91,0.43,0.40,68.31
20,495,-33.63,-7.24,-2.40,0.38,0.43,72.42
21,491,-29.54,-6.67,-2.56,0.49,0.30,76.22
22,491,-23.02,-6.59,-2.21,0.38,0.35,80.22
23,481,-23.19,-6.51,-2.13,0.40,0.37,84.27
24,488,-26.38,-6.90,-2.16,0.46,0.44,88.52
25,491,-22.56,-6.48,-2.25,0.37,0.35,92.90
26,499,-26.84,-6.37,-3.33,0.55,0.49,97.72
27,497,-36.12,-6.41,-2.42,0.38,0.49,102.19
28,496,-21.63,-6.46,-1.51,0.63,0.51,107.29
29,497,-36.03,-6.24,-1.63,0.48,0.51,111.88
30,501,-36.95,-5.78,-2.65,0.51,0.55,116.79
31,504,-21.73,-5.98,-2.86,0.42,0.53,121.35
32,501,-23.73,-5.67,-0.85,0.36,0.57,126.23
33,507,-37.30,-5.75,0.66,0.48,0.60,130.84
34,501,-27.04,-5.76,0.01,0.32,0.56,135.46
35,517,-22.03,-5.60,-0.37,0.48,0.54,140.22
36,510,-30.58,-5.61,-0.39,0.32,0.60,145.36
37,509,-37.06,-5.92,2.58,0.41,0.49,150.21
38,511,-24.41,-5.56,0.04,0.54,0.54,155.15
39,518,-33.49,-5.65,1.09,0.40,0.57,160.04
40,510,-28.93,-5.07,1.81,0.45,0.55,165.00
41,518,-23.04,-5.41,0.48,0.52,0.59,170.04
42,507,-23.32,-4.86,2.98,0.52,0.62,175.03
43,508,-23.76,-5.50,1.25,0.42,0.57,180.07
44,506,-23.25,-5.26,1.22,0.44,0.59,184.73
45,513,-36.78,-4.83,0.71,0.28,0.60,189.53
46,516,-39.67,-5.53,0.70,0.37,0.67,194.38
47,505,-22.87,-4.82,0.46,0.35,0.59,198.82
48,508,-22.56,-5.48,0.26,0.40,0.64,203.61
49,507,-26.69,-4.73,3.46,0.44,0.61,208.24
50,513,-29.48,-4.96,2.62,0.42,0.53,213.08
51,514,-34.47,-5.12,2.61,0.35,0.61,217.96
52,519,-29.52,-4.75,2.57,0.38,0.55,222.93
