Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.16,0.39
1,440,-43.71,-10.06,-6.37,0.36,0.17,2.05
2,451,-33.51,-8.26,-5.92,0.38,0.18,4.19
3,454,-42.50,-9.17,-5.51,0.23,0.28,6.38
4,457,-34.72,-8.15,-5.75,0.45,0.22,8.76
5,462,-40.02,-8.27,-5.55,0.39,0.20,11.20
6,459,-35.23,-7.65,-0.75,0.26,0.23,13.51
7,463,-52.24,-7.74,-3.28,0.36,0.37,16.07
8,463,-34.47,-7.33,-4.29,0.27,0.22,18.62
9,459,-27.02,-7.63,-4.91,0.45,0.23,21.26
10,466,-39.40,-6.87,-4.34,0.42,0.23,23.95
11,470,-30.00,-7.76,-5.06,0.50,0.23,26.83
12,469,-28.95,-7.13,-5.20,0.38,0.37,29.93
13,466,-22.56,-7.05,-5.06,0.27,0.25,32.56
14,470,-38.62,-7.98,-4.32,0.42,0.33,35.37
15,464,-32.45,-7.39,-4.18,0.31,0.38,38.02
16,464,-28.95,-7.05,-3.63,0.40,0.36,40.76
17,469,-43.03,-6.75,-3.33,0.54,0.28,43.81
18,470,-29.83,-7.05,-4.03,0.37,0.36,47.05
19,475,-31.49,-6.92,-4.30,0.54,0.30,50.21
20,474,-33.43,-7.15,-4.06,0.41,0.27,53.27
21,476,-23.54,-6.57,-3.72,0.40,0.29,56.23
22,480,-34.59,-7.04,-3.70,0.50,0.29,59.27
23,474,-36.53,-7.05,-3.72,0.32,0.36,62.46
24,472,-39.19,-6.92,-3.74,0.52,0.30,65.81
25,473,-32.67,-6.70,-3.75,0.40,0.32,69.02
26,478,-21.71,-6.44,-3.74,0.31,0.39,72.27
27,478,-38.79,-6.45,-3.72,0.51,0.32,75.60
28,478,-22.11,-6.74,-3.37,0.35,0.45,79.09
29,483,-26.63,-6.55,-0.66,0.44,0.35,82.43
30,476,-21.41,-5.87,-2.24,0.43,0.40,86.02
31,478,-35.87,-6.26,-2.28,0.48,0.40,89.70
32,477,-31.92,-6.23,-2.16,0.41,0.51,93.07
33,476,-27.59,-5.97,-2.45,0.43,0.46,96.55
34,481,-35.98,-5.98,-2.63,0.39,0.45,100.09
35,517,-22.03,-5.62,-1.21,0.36,0.46,103.57
36,513,-40.84,-5.89,-1.16,0.31,0.46,106.92
37,508,-38.02,-6.12,-1.42,0.35,0.55,110.37
38,510,-22.52,-5.62,-1.00,0.38,0.43,113.78
39,517,-30.15,-6.14,-0.94,0.54,0.39,117.28
40,527,-36.58,-5.57,0.93,0.35,0.39,120.82
41,531,-30.64,-5.49,-0.69,0.45,0.51,124.70
42,533,-23.32,-5.48,-0.18,0.50,0.39,128.22
43,537,-23.16,-5.65,-1.15,0.43,0.55,132.14
44,529,-23.25,-5.49,-1.35,0.50,0.66,136.14
45,535,-30.69,-4.80,-1.41,0.32,0.45,139.68
46,536,-23.10,-5.69,-1.62,0.36,0.46,143.15
47,530,-44.15,-5.22,-1.47,0.50,0.54,146.81
48,532,-22.56,-5.46,-1.70,0.33,0.52,150.74
49,527,-42.83,-5.17,-1.16,0.44,0.53,154.91
50,541,-22.72,-5.25,1.87,0.48,0.58,159.21
51,542,-31.16,-5.48,-0.52,0.61,0.51,163.32
52,541,-32.44,-5.04,-0.12,0.43,0.55,167.42
53,537,-32.50,-5.12,-0.23,0.40,0.57,171.63
54,540,-23.03,-4.78,-0.83,0.45,0.59,175.80
55,554,-22.64,-5.20,-1.42,0.40,0.58,179.73
56,552,-33.05,-4.66,-1.55,0.54,0.61,184.10
57,554,-37.19,-5.06,-1.54,0.48,0.61,188.38
58,549,-35.17,-5.21,-1.37,0.53,0.57,192.58
59,551,-29.38,-5.14,-1.46,0.33,0.59,196.41
60,561,-22.23,-4.75,-1.53,0.49,0.60,200.59
61,562,-32.40,-4.58,-1.46,0.42,0.62,204.85
62,557,-22.14,-4.92,-1.77,0.48,0.60,209.25
63,549,-31.58,-4.93,-1.03,0.33,0.64,213.83
64,548,-27.15,-4.88,-1.84,0.44,0.61,217.96
65,561,-21.95,-4.48,-0.42,0.39,0.66,222.24
66,567,-36.31,-5.02,-1.53,0.37,0.62,226.70
67,560,-44.04,-5.04,6.93,0.54,0.70,231.50
68,568,-22.23,-4.62,1.46,0.61,0.74,236.27
69,558,-22.00,-4.41,0.15,0.41,0.66,240.85
70,581,-29.85,-4.71,-0.09,0.42,0.69,245.62
71,579,-26.91,-4.44,-0.45,0.46,0.78,250.39
72,577,-22.06,-4.38,-1.06,0.44,0.80,255.12
73,576,-32.09,-4.53,-1.02,0.46,0.73,259.87
74,576,-38.57,-4.65,-1.20,0.46,0.80,264.63
75,587,-36.07,-4.71,0.01,0.50,0.71,269.16
76,587,-28.86,-4.19,2.26,0.52,0.82,274.09
77,584,-35.13,-4.23,0.63,0.48,0.70,278.56
78,586,-22.40,-4.74,-0.83,0.52,0.72,283.38
79,584,-22.21,-4.35,-1.03,0.54,0.77,288.44
80,603,-36.37,-4.49,-0.91,0.50,0.84,293.27
81,606,-28.00,-4.58,-0.47,0.41,0.75,298.16
