Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,419,0.01,0.03,0.08,0.04,0.21,0.59
1,437,0.00,0.04,0.12,0.14,0.07,1.70
2,447,0.01,0.05,0.14,0.23,0.14,3.07
3,442,0.00,0.05,0.15,0.45,0.08,4.86
4,446,0.00,0.06,0.14,0.13,0.09,6.24
5,441,0.00,0.07,0.14,0.15,0.09,7.71
6,449,0.01,0.07,0.22,0.17,0.13,9.17
7,447,0.00,0.07,0.21,0.23,0.11,10.74
8,444,0.00,0.08,0.21,0.20,0.21,12.38
9,454,0.01,0.09,0.21,0.43,0.13,14.01
10,459,0.01,0.09,0.24,0.17,0.13,15.59
11,462,0.01,0.09,0.25,0.18,0.20,17.27
12,457,0.01,0.10,0.26,0.47,0.10,19.01
13,461,0.00,0.10,0.26,0.17,0.20,20.78
14,457,0.02,0.11,0.28,0.39,0.29,22.78
15,472,0.01,0.12,0.27,0.38,0.11,24.41
16,474,0.01,0.12,0.30,0.35,0.11,26.08
17,471,0.01,0.12,0.27,0.27,0.11,28.02
18,475,0.02,0.14,0.29,0.17,0.27,29.91
19,469,0.01,0.14,0.32,0.19,0.11,31.82
20,480,0.01,0.12,0.31,0.34,0.14,33.70
21,475,0.01,0.13,0.32,0.18,0.12,35.72
22,468,0.01,0.14,0.31,0.32,0.16,37.64
23,473,0.01,0.13,0.32,0.21,0.14,39.43
24,469,0.01,0.16,0.34,0.18,0.12,41.48
25,494,0.01,0.15,0.33,0.31,0.14,43.42
26,490,0.02,0.17,0.35,0.41,0.14,45.51
27,482,0.01,0.16,0.34,0.27,0.31,47.72
28,475,0.00,0.16,0.34,0.22,0.23,49.78
29,470,0.01,0.17,0.36,0.29,0.35,51.88
30,492,0.01,0.18,0.38,0.27,0.21,53.79
31,488,0.01,0.18,0.39,0.24,0.19,56.01
32,484,0.02,0.18,0.38,0.41,0.18,58.21
33,476,0.01,0.19,0.38,0.32,0.39,60.38
34,479,0.01,0.17,0.39,0.30,0.20,62.27
35,500,0.01,0.18,0.38,0.24,0.29,64.50
36,497,0.02,0.19,0.43,0.35,0.14,66.56
37,488,0.01,0.16,0.40,0.26,0.30,68.78
38,486,0.01,0.17,0.41,0.19,0.20,70.86
39,485,0.01,0.16,0.39,0.38,0.35,73.03
40,499,0.00,0.17,0.39,0.21,0.31,75.23
41,495,0.01,0.17,0.39,0.35,0.16,77.46
42,491,0.01,0.18,0.41,0.21,0.16,79.60
43,490,0.01,0.19,0.42,0.32,0.32,81.83
44,486,0.01,0.18,0.42,0.24,0.25,83.86
45,507,0.02,0.18,0.41,0.31,0.22,86.20
46,503,0.01,0.18,0.41,0.33,0.17,88.61
47,496,0.01,0.17,0.41,0.23,0.20,90.95
48,496,0.01,0.18,0.41,0.20,0.17,93.29
49,490,0.01,0.17,0.40,0.26,0.29,95.42
