Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.10,0.03,0.10,0.13
1,428,0.01,0.04,0.11,0.20,0.14,0.64
2,439,0.01,0.05,0.13,0.24,0.14,1.53
3,439,0.01,0.05,0.16,0.25,0.09,2.34
4,450,0.01,0.06,0.18,0.16,0.14,2.99
5,443,0.01,0.07,0.19,0.15,0.17,3.78
6,451,0.02,0.07,0.19,0.32,0.11,4.61
7,448,0.00,0.09,0.20,0.25,0.29,5.49
8,447,0.02,0.10,0.24,0.14,0.23,6.13
9,454,0.01,0.11,0.25,0.19,0.22,7.06
10,464,0.01,0.12,0.26,0.23,0.12,7.88
11,461,0.01,0.12,0.26,0.41,0.24,8.90
12,459,0.01,0.12,0.25,0.16,0.34,9.83
13,465,0.01,0.12,0.25,0.24,0.14,10.53
14,462,0.01,0.12,0.25,0.19,0.16,11.49
15,473,0.01,0.12,0.26,0.36,0.17,12.44
16,474,0.01,0.12,0.29,0.35,0.33,13.49
17,470,0.01,0.14,0.28,0.18,0.26,14.29
18,471,0.01,0.15,0.29,0.22,0.15,15.18
19,468,0.01,0.15,0.29,0.20,0.21,16.26
20,474,0.01,0.15,0.33,0.20,0.15,17.17
21,467,0.01,0.15,0.33,0.26,0.36,18.22
22,470,0.01,0.16,0.34,0.15,0.26,19.01
23,470,0.02,0.16,0.34,0.21,0.19,19.93
24,459,0.01,0.16,0.30,0.15,0.23,21.07
25,475,0.01,0.16,0.34,0.39,0.18,22.06
26,468,0.01,0.18,0.36,0.30,0.29,23.07
27,467,0.02,0.19,0.40,0.32,0.16,23.98
28,462,0.01,0.18,0.38,0.16,0.26,25.10
29,457,0.01,0.18,0.37,0.26,0.25,26.06
30,479,0.01,0.17,0.37,0.29,0.33,27.12
31,471,0.02,0.20,0.38,0.17,0.32,28.03
32,465,0.02,0.18,0.38,0.21,0.16,28.96
33,468,0.01,0.18,0.37,0.17,0.29,30.15
34,472,0.01,0.21,0.40,0.34,0.21,31.23
35,489,0.01,0.21,0.39,0.28,0.37,32.40
36,483,0.01,0.20,0.38,0.18,0.39,33.37
37,481,0.01,0.20,0.39,0.29,0.17,34.40
38,481,0.01,0.19,0.38,0.14,0.24,35.52
39,479,0.01,0.20,0.39,0.23,0.28,36.80
40,495,0.01,0.21,0.45,0.18,0.30,38.03
41,494,0.01,0.19,0.41,0.21,0.22,39.26
42,491,0.01,0.19,0.40,0.24,0.20,40.52
43,485,0.01,0.17,0.41,0.17,0.17,41.58
44,486,0.01,0.20,0.40,0.32,0.18,42.68
45,511,0.01,0.19,0.40,0.45,0.21,43.92
46,510,0.01,0.19,0.40,0.45,0.19,45.11
47,515,0.01,0.18,0.40,0.49,0.33,46.46
48,513,0.00,0.18,0.40,0.36,0.42,47.79
49,512,0.01,0.18,0.39,0.32,0.45,49.11
50,529,0.02,0.20,0.42,0.34,0.40,50.33
51,533,0.01,0.17,0.40,0.53,0.19,51.62
52,525,0.01,0.18,0.40,0.40,0.40,53.00
53,521,0.01,0.18,0.45,0.37,0.37,54.34
54,511,0.01,0.19,0.42,0.19,0.34,55.33
55,535,0.01,0.18,0.41,0.28,0.21,56.39
56,527,0.01,0.17,0.43,0.41,0.26,57.78
57,522,0.01,0.19,0.42,0.30,0.23,58.97
58,513,0.01,0.18,0.44,0.26,0.23,60.23
59,507,0.01,0.18,0.44,0.36,0.23,61.60
