Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.03,0.07,0.23
1,431,0.01,0.05,0.14,0.15,0.08,1.03
2,442,0.00,0.06,0.14,0.13,0.08,2.10
3,440,0.01,0.06,0.17,0.16,0.08,3.19
4,440,0.01,0.08,0.18,0.16,0.08,4.46
5,451,0.01,0.08,0.22,0.15,0.09,5.65
6,455,0.01,0.09,0.22,0.14,0.10,6.89
7,453,0.01,0.10,0.28,0.18,0.10,8.21
8,452,0.01,0.13,0.26,0.19,0.12,9.58
9,452,0.02,0.13,0.27,0.14,0.12,10.89
10,463,0.02,0.12,0.27,0.14,0.12,12.23
11,457,0.01,0.13,0.27,0.15,0.12,13.64
12,454,0.01,0.15,0.32,0.12,0.12,15.12
13,458,0.01,0.14,0.30,0.15,0.12,16.60
14,459,0.02,0.14,0.29,0.18,0.12,18.06
15,480,0.01,0.15,0.33,0.17,0.12,19.49
16,469,0.01,0.15,0.33,0.18,0.12,21.04
17,460,0.01,0.14,0.31,0.17,0.13,22.64
18,464,0.01,0.15,0.32,0.19,0.13,24.25
19,456,0.01,0.18,0.36,0.15,0.13,25.78
20,490,0.01,0.18,0.35,0.21,0.13,27.37
21,483,0.01,0.17,0.34,0.20,0.13,28.96
22,483,0.01,0.17,0.34,0.21,0.13,30.59
23,470,0.02,0.19,0.38,0.17,0.13,32.24
24,469,0.01,0.19,0.39,0.15,0.14,33.87
25,487,0.02,0.18,0.38,0.20,0.13,35.55
26,481,0.01,0.16,0.37,0.18,0.12,37.20
27,480,0.00,0.17,0.36,0.19,0.12,38.89
28,475,0.01,0.18,0.40,0.19,0.12,40.52
29,479,0.01,0.17,0.40,0.18,0.12,42.25
30,512,0.01,0.16,0.39,0.21,0.12,44.06
31,501,0.02,0.18,0.41,0.21,0.13,45.88
32,503,0.01,0.17,0.40,0.21,0.12,47.65
33,501,0.02,0.18,0.40,0.19,0.13,49.46
34,497,0.02,0.17,0.40,0.18,0.12,51.24
35,541,0.01,0.17,0.40,0.21,0.13,53.00
36,542,0.02,0.19,0.42,0.21,0.13,54.80
37,530,0.01,0.18,0.41,0.21,0.13,56.53
38,526,0.01,0.17,0.44,0.22,0.13,58.35
39,513,0.01,0.18,0.44,0.21,0.13,60.09
40,599,0.01,0.19,0.43,0.25,0.14,62.01
41,587,0.01,0.18,0.44,0.27,0.13,63.99
42,574,0.01,0.18,0.44,0.27,0.13,65.97
43,555,0.01,0.17,0.44,0.28,0.13,68.06
44,547,0.01,0.16,0.44,0.23,0.12,69.98
45,618,0.01,0.21,0.45,0.24,0.14,71.91
46,599,0.01,0.18,0.45,0.27,0.13,74.01
47,591,0.01,0.18,0.45,0.26,0.14,76.10
48,588,0.01,0.19,0.44,0.25,0.14,78.18
49,588,0.02,0.20,0.44,0.27,0.14,80.28
50,658,0.02,0.21,0.44,0.30,0.14,82.42
51,648,0.01,0.21,0.44,0.30,0.15,84.66
52,634,0.01,0.20,0.44,0.27,0.14,86.84
53,612,0.01,0.19,0.44,0.28,0.13,89.02
54,593,0.01,0.16,0.44,0.29,0.12,91.13
55,654,0.00,0.18,0.47,0.29,0.12,93.26
56,637,0.01,0.17,0.45,0.26,0.13,95.45
57,620,0.01,0.18,0.44,0.28,0.12,97.67
58,614,0.01,0.20,0.44,0.29,0.14,99.93
59,602,0.02,0.19,0.44,0.29,0.14,102.10
60,712,0.02,0.20,0.44,0.31,0.13,104.31
61,690,0.01,0.19,0.48,0.32,0.12,106.59
62,674,0.01,0.17,0.46,0.32,0.13,108.92
63,669,0.02,0.21,0.48,0.31,0.14,111.20
64,661,0.01,0.21,0.44,0.30,0.14,113.40
65,760,0.01,0.21,0.44,0.33,0.14,115.66
66,755,0.01,0.20,0.44,0.39,0.14,117.99
67,744,0.02,0.22,0.46,0.32,0.14,120.26
68,731,0.01,0.21,0.44,0.37,0.15,122.64
69,712,0.01,0.20,0.44,0.38,0.14,124.96
70,802,0.01,0.20,0.44,0.35,0.14,127.24
71,779,0.02,0.18,0.44,0.36,0.13,129.65
72,750,0.01,0.18,0.49,0.39,0.13,132.09
73,722,0.01,0.20,0.47,0.34,0.14,134.48
74,693,0.02,0.21,0.48,0.33,0.14,136.85
75,775,0.02,0.20,0.47,0.33,0.14,139.18
76,731,0.01,0.19,0.47,0.34,0.13,141.68
77,682,0.01,0.18,0.47,0.32,0.14,144.17
78,643,0.01,0.19,0.48,0.27,0.13,146.56
79,605,0.01,0.18,0.47,0.27,0.13,148.88
80,679,0.01,0.20,0.47,0.32,0.14,151.21
81,650,0.01,0.18,0.47,0.29,0.13,153.65
82,625,0.01,0.18,0.46,0.30,0.13,155.96
83,607,0.01,0.20,0.47,0.29,0.13,158.27
84,596,0.01,0.22,0.48,0.27,0.14,160.54
85,685,0.01,0.21,0.47,0.32,0.14,162.89
86,663,0.01,0.22,0.47,0.32,0.14,165.26
87,644,0.01,0.21,0.47,0.31,0.14,167.66
