Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.17,0.21
1,440,-43.71,-10.06,-6.37,0.24,0.27,1.31
2,451,-33.51,-8.26,-5.92,0.28,0.33,3.03
3,454,-42.50,-9.17,-5.51,0.32,0.24,4.71
4,457,-34.72,-8.15,-5.75,0.40,0.28,6.58
5,456,-35.78,-8.15,-3.61,0.32,0.36,8.65
6,457,-25.75,-7.60,-3.08,0.28,0.26,10.53
7,463,-41.53,-8.10,-2.82,0.49,0.21,12.51
8,461,-28.94,-7.65,-3.85,0.36,0.28,14.64
9,467,-29.12,-7.81,-4.57,0.38,0.36,16.78
10,475,-36.77,-6.96,2.35,0.40,0.24,18.96
11,474,-27.66,-7.75,-2.44,0.52,0.24,21.12
12,469,-25.57,-7.07,-2.41,0.39,0.29,23.30
13,467,-41.73,-7.47,-3.63,0.33,0.41,25.48
14,472,-37.75,-8.03,-3.70,0.40,0.37,27.78
15,472,-31.31,-7.38,-4.23,0.32,0.39,30.05
16,464,-32.88,-7.01,-0.57,0.69,0.31,32.74
17,473,-38.04,-6.80,-0.72,0.44,0.31,35.04
18,472,-43.78,-7.33,-2.81,0.29,0.42,37.57
19,472,-39.99,-6.82,-1.01,0.53,0.42,40.08
20,479,-36.62,-7.06,-2.80,0.41,0.43,42.48
21,473,-32.44,-6.96,-3.48,0.55,0.37,44.76
22,476,-26.87,-6.79,-3.42,0.39,0.36,47.14
23,468,-43.05,-6.82,-2.90,0.31,0.40,49.47
24,477,-30.32,-6.94,-3.41,0.47,0.43,51.99
25,481,-26.38,-6.47,-3.32,0.36,0.40,54.46
26,485,-33.76,-6.28,-3.49,0.37,0.46,56.98
27,483,-29.69,-6.27,-3.62,0.36,0.55,59.54
28,478,-26.75,-6.48,-3.43,0.28,0.62,62.27
29,474,-33.04,-5.96,0.52,0.34,0.62,64.97
30,488,-22.09,-5.46,-2.95,0.33,0.69,67.90
31,488,-21.44,-5.45,-3.41,0.38,0.71,70.93
32,479,-31.70,-5.82,-3.28,0.36,0.68,73.96
33,478,-28.42,-5.44,1.29,0.25,0.81,77.15
34,474,-22.65,-5.18,-2.22,0.29,0.80,80.51
35,485,-29.46,-5.41,-0.88,0.30,0.67,83.43
36,487,-37.57,-5.52,-0.09,0.27,0.80,86.64
37,486,-37.06,-5.64,2.17,0.38,0.60,89.53
38,487,-29.79,-5.27,-0.22,0.26,0.80,92.79
39,492,-31.75,-5.35,0.39,0.32,0.74,95.83
40,493,-41.32,-5.07,1.27,0.34,0.80,98.93
41,497,-23.57,-5.03,-0.02,0.28,0.69,101.86
42,494,-30.19,-4.98,0.14,0.22,0.71,104.86
43,497,-27.87,-5.44,0.03,0.25,0.78,107.70
44,495,-23.75,-5.18,0.07,0.34,0.74,110.76
45,501,-23.69,-4.83,1.17,0.43,0.80,113.89
46,510,-34.13,-5.54,-0.28,0.38,0.70,116.86
47,505,-27.27,-4.85,-0.48,0.33,0.71,119.74
48,507,-22.96,-5.21,-0.41,0.26,0.81,122.81
49,504,-33.66,-4.86,0.17,0.34,0.77,125.84
50,510,-34.18,-5.00,1.07,0.32,0.67,128.86
51,511,-23.14,-5.03,-0.08,0.32,0.68,132.20
52,508,-23.58,-4.95,0.57,0.23,0.70,135.27
53,502,-26.32,-4.91,-0.36,0.45,0.56,138.30
54,499,-37.78,-4.92,-0.19,0.35,0.80,141.44
55,505,-31.63,-5.57,0.40,0.30,0.77,144.72
56,503,-25.87,-4.78,-0.32,0.26,0.78,147.80
57,509,-31.06,-5.03,0.38,0.27,0.80,151.03
58,516,-22.62,-5.09,0.78,0.40,0.76,154.29
59,515,-27.59,-5.41,1.01,0.38,0.75,157.53
60,516,-32.99,-5.04,0.27,0.45,0.78,160.82
61,520,-22.35,-4.73,-0.02,0.38,0.89,164.40
62,514,-23.99,-5.41,-1.14,0.49,0.67,167.72
63,517,-34.51,-4.47,3.04,0.56,0.77,171.17
64,521,-22.44,-4.80,1.00,0.37,0.74,174.34
65,535,-37.68,-4.90,0.30,0.38,0.72,177.68
66,539,-38.63,-5.60,0.27,0.39,0.72,180.95
67,531,-37.17,-4.65,7.26,0.31,0.82,184.36
68,533,-42.79,-4.78,5.26,0.41,0.80,187.59
69,526,-22.24,-4.59,2.66,0.40,0.67,191.00
70,552,-31.45,-4.61,3.20,0.45,0.61,194.26
71,547,-27.35,-4.82,1.82,0.57,0.58,197.76
72,554,-29.78,-5.21,0.80,0.46,0.55,201.03
73,549,-28.89,-4.16,2.00,0.77,0.70,204.72
74,551,-38.48,-5.32,1.00,0.65,0.59,208.01
75,564,-44.18,-5.32,0.68,0.60,0.57,211.37
76,558,-43.65,-3.20,7.23,0.46,0.65,214.52
77,553,-37.85,-2.94,5.22,0.61,0.49,217.46
78,553,-33.38,-4.23,2.28,0.76,0.68,220.95
79,550,-41.58,-4.50,0.76,0.51,0.58,224.13
80,563,-36.70,-5.11,0.55,0.44,0.35,226.98
81,566,-32.36,-4.69,0.60,0.59,0.40,230.33
82,567,-42.97,-4.11,0.65,0.62,0.56,233.99
83,559,-42.87,-3.19,4.91,0.54,0.49,237.06
84,558,-42.95,-3.56,2.39,0.48,0.58,240.14
85,581,-31.98,-2.49,1.35,0.52,0.40,242.93
86,566,-44.11,-3.22,1.24,0.44,0.67,245.95
87,557,-41.92,-2.84,2.29,0.38,0.56,249.00
88,548,-44.02,-0.27,7.07,0.37,0.54,251.97
89,544,-39.45,-2.30,3.37,0.49,0.45,254.76
90,560,-38.24,-0.97,3.89,0.60,0.58,258.16
91,553,-38.20,-1.88,3.08,0.37,0.61,261.41
