Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.02,0.07,0.78
1,441,0.00,0.04,0.14,0.14,0.19,1.35
2,438,0.01,0.05,0.14,0.30,0.18,2.19
3,443,0.00,0.06,0.16,0.18,0.18,2.77
4,441,0.00,0.06,0.17,0.38,0.24,3.70
5,450,0.01,0.07,0.17,0.15,0.09,4.17
6,447,0.02,0.08,0.24,0.31,0.26,5.14
7,447,0.01,0.09,0.26,0.12,0.09,5.58
8,448,0.01,0.09,0.26,0.16,0.24,6.41
9,450,0.01,0.10,0.27,0.15,0.10,7.12
10,459,0.01,0.11,0.26,0.24,0.30,8.01
11,457,0.01,0.12,0.29,0.13,0.11,8.60
12,456,0.01,0.13,0.27,0.17,0.33,9.49
13,460,0.01,0.15,0.31,0.13,0.13,10.17
14,461,0.01,0.13,0.28,0.12,0.29,10.98
15,473,0.01,0.14,0.31,0.17,0.13,11.75
16,467,0.01,0.15,0.34,0.34,0.30,12.78
17,463,0.01,0.14,0.30,0.19,0.20,13.43
18,464,0.00,0.17,0.33,0.19,0.14,14.42
19,463,0.01,0.15,0.31,0.14,0.27,15.21
20,471,0.01,0.17,0.33,0.16,0.22,16.14
21,470,0.01,0.15,0.33,0.20,0.15,17.19
22,466,0.01,0.15,0.32,0.17,0.30,18.13
23,468,0.01,0.15,0.32,0.14,0.14,19.00
24,465,0.01,0.16,0.32,0.15,0.26,19.91
25,480,0.02,0.16,0.32,0.15,0.15,20.74
26,481,0.02,0.15,0.35,0.28,0.36,21.83
27,482,0.01,0.16,0.34,0.29,0.21,22.67
28,481,0.01,0.17,0.33,0.17,0.15,23.72
29,483,0.01,0.16,0.32,0.29,0.37,24.84
30,499,0.01,0.19,0.37,0.31,0.18,25.71
31,499,0.02,0.20,0.37,0.30,0.17,26.84
32,496,0.02,0.19,0.36,0.23,0.40,27.87
33,486,0.02,0.19,0.37,0.19,0.26,28.78
34,485,0.01,0.18,0.37,0.27,0.17,29.81
35,504,0.01,0.16,0.35,0.49,0.24,30.99
36,500,0.01,0.19,0.35,0.29,0.19,31.83
37,501,0.01,0.20,0.36,0.16,0.19,32.99
38,496,0.01,0.17,0.35,0.43,0.16,34.11
39,493,0.02,0.21,0.39,0.24,0.42,35.27
40,518,0.01,0.18,0.38,0.21,0.29,36.28
41,509,0.01,0.18,0.40,0.20,0.17,37.52
42,509,0.02,0.20,0.38,0.39,0.19,38.75
43,502,0.01,0.20,0.40,0.49,0.34,40.05
44,495,0.01,0.21,0.42,0.29,0.26,40.97
45,514,0.01,0.22,0.40,0.20,0.18,42.13
46,503,0.01,0.22,0.40,0.46,0.18,43.28
47,503,0.01,0.23,0.41,0.19,0.33,44.25
48,503,0.01,0.22,0.41,0.20,0.25,45.31
49,500,0.02,0.23,0.40,0.25,0.19,46.52
50,521,0.01,0.21,0.40,0.48,0.18,47.70
51,512,0.01,0.22,0.40,0.36,0.44,49.05
52,507,0.01,0.20,0.41,0.31,0.32,50.10
53,507,0.01,0.20,0.40,0.21,0.24,51.22
54,503,0.02,0.21,0.41,0.48,0.17,52.31
55,524,0.01,0.19,0.41,0.32,0.36,53.54
56,517,0.02,0.19,0.41,0.29,0.17,54.47
57,512,0.01,0.20,0.41,0.16,0.18,55.62
58,509,0.01,0.20,0.41,0.50,0.22,56.87
59,503,0.01,0.21,0.41,0.22,0.36,57.99
60,525,0.01,0.22,0.41,0.27,0.20,59.00
61,525,0.02,0.20,0.41,0.19,0.17,60.20
62,522,0.01,0.22,0.41,0.28,0.17,61.43
63,522,0.00,0.22,0.42,0.33,0.47,62.75
64,513,0.01,0.19,0.41,0.33,0.17,63.69
65,543,0.01,0.22,0.43,0.22,0.17,64.99
66,547,0.01,0.20,0.43,0.40,0.36,66.35
67,545,0.02,0.23,0.43,0.29,0.25,67.32
68,544,0.01,0.20,0.43,0.23,0.21,68.52
69,544,0.01,0.21,0.42,0.25,0.18,69.76
70,569,0.01,0.19,0.42,0.43,0.29,71.03
71,569,0.01,0.20,0.43,0.29,0.32,72.08
72,569,0.01,0.19,0.42,0.25,0.31,73.22
73,564,0.01,0.21,0.44,0.25,0.17,74.39
74,562,0.01,0.18,0.44,0.46,0.28,75.67
75,587,0.01,0.19,0.44,0.36,0.41,77.00
76,584,0.02,0.20,0.43,0.30,0.37,78.10
77,579,0.01,0.21,0.44,0.24,0.27,79.17
78,574,0.01,0.21,0.44,0.49,0.19,80.30
