Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.28,0.32
1,440,-43.71,-10.06,-6.37,0.41,0.17,1.51
2,451,-33.51,-8.26,-5.92,0.31,0.26,3.37
3,454,-42.50,-9.17,-5.51,0.40,0.23,5.23
4,457,-34.72,-8.15,-5.75,0.45,0.21,7.14
5,456,-35.78,-8.15,-3.61,0.41,0.28,9.19
6,457,-25.75,-7.60,-3.08,0.37,0.32,11.35
7,463,-41.53,-8.10,-2.82,0.43,0.38,13.60
8,461,-28.94,-7.65,-3.85,0.29,0.37,15.86
9,467,-29.12,-7.81,-4.57,0.51,0.33,17.94
10,475,-36.77,-6.96,2.35,0.42,0.26,20.29
11,474,-27.66,-7.75,-2.44,0.46,0.30,22.44
12,469,-25.57,-7.07,-2.41,0.36,0.41,24.85
13,467,-41.73,-7.47,-3.63,0.38,0.34,27.15
14,472,-37.75,-8.03,-3.70,0.46,0.30,29.48
15,474,-35.57,-7.51,-4.23,0.40,0.33,31.76
16,470,-28.71,-6.92,0.44,0.49,0.25,34.09
17,474,-33.08,-6.32,1.04,0.43,0.32,36.48
18,479,-44.99,-7.32,-1.82,0.45,0.37,38.81
19,479,-27.10,-6.87,-1.70,0.33,0.45,41.30
20,488,-30.63,-6.84,-2.49,0.36,0.47,44.20
21,484,-25.37,-6.57,-3.19,0.49,0.30,46.72
22,486,-28.77,-6.70,-3.74,0.40,0.49,49.50
23,476,-33.80,-6.84,-3.76,0.38,0.46,52.03
24,479,-23.53,-6.68,-4.17,0.54,0.48,54.86
25,484,-37.05,-6.95,-4.08,0.45,0.50,57.78
26,486,-26.32,-6.19,-3.34,0.35,0.61,60.83
27,493,-37.65,-6.38,-3.79,0.49,0.55,64.00
28,485,-26.76,-6.36,-0.92,0.43,0.66,67.35
29,488,-44.36,-5.93,-1.59,0.21,0.80,70.48
30,486,-28.49,-5.66,-2.25,0.36,0.72,74.04
31,486,-27.28,-5.92,-2.49,0.24,0.80,77.31
32,487,-35.02,-5.87,-1.08,0.29,0.83,80.79
33,490,-30.21,-5.59,0.32,0.31,0.82,84.28
34,492,-34.57,-5.54,-0.54,0.25,0.83,87.92
35,502,-30.24,-5.30,-0.29,0.29,0.88,91.53
36,501,-37.42,-5.50,-0.35,0.32,0.79,95.13
37,501,-28.94,-5.58,-0.88,0.29,0.85,98.78
38,504,-41.11,-5.65,-1.04,0.43,0.68,102.43
39,506,-29.69,-5.66,-0.75,0.40,0.78,106.13
40,511,-36.29,-5.19,0.82,0.44,0.75,109.83
41,515,-27.77,-5.48,0.62,0.27,0.77,113.28
42,515,-45.18,-5.16,2.94,0.42,0.76,117.05
43,513,-23.66,-5.49,-0.23,0.29,0.81,120.78
44,506,-33.07,-5.56,-0.81,0.30,0.85,124.47
45,516,-23.69,-4.75,0.57,0.31,0.77,128.22
46,518,-26.78,-5.71,-0.77,0.35,0.69,131.96
47,514,-31.81,-5.38,-0.01,0.51,0.66,135.59
48,509,-26.34,-5.76,-0.88,0.31,0.74,139.30
49,510,-22.94,-4.89,1.11,0.35,0.75,143.06
50,531,-39.08,-5.57,2.90,0.33,0.81,146.97
51,525,-41.18,-5.99,1.83,0.47,0.60,150.95
52,517,-32.61,-4.86,2.20,0.34,0.73,154.86
53,510,-35.97,-5.29,1.25,0.48,0.63,158.71
54,511,-44.37,-5.25,0.71,0.44,0.69,162.71
55,518,-36.10,-5.85,0.52,0.48,0.52,166.79
56,519,-31.67,-5.13,0.08,0.58,0.51,171.05
57,517,-36.80,-4.93,-0.07,0.57,0.52,175.42
58,511,-29.41,-5.31,0.02,0.36,0.68,179.80
59,513,-28.53,-5.34,-0.63,0.50,0.54,183.73
60,521,-42.66,-5.54,-0.20,0.43,0.74,187.76
61,522,-35.14,-4.83,-0.27,0.55,0.63,191.90
62,518,-28.77,-5.43,-0.41,0.44,0.63,195.86
63,511,-36.00,-3.90,0.89,0.44,0.66,199.68
64,517,-22.47,-4.45,1.28,0.39,0.60,203.49
65,523,-22.20,-4.39,0.16,0.36,0.63,207.13
66,527,-43.77,-5.98,-0.72,0.49,0.46,210.88
67,527,-44.79,-5.11,5.43,0.52,0.61,214.92
68,530,-31.93,-4.44,2.80,0.52,0.62,218.71
69,517,-22.24,-4.46,-0.08,0.56,0.42,222.51
70,542,-39.71,-4.43,3.23,0.39,0.50,226.24
71,539,-29.08,-4.74,0.43,0.45,0.49,230.01
72,539,-22.29,-4.71,-0.13,0.50,0.43,233.66
73,539,-40.65,-4.15,1.13,0.38,0.51,237.22
74,542,-38.32,-5.03,0.47,0.48,0.61,240.79
75,560,-42.88,-5.22,2.02,0.34,0.67,244.35
76,559,-43.52,-3.63,7.09,0.34,0.60,248.04
77,560,-39.84,-3.46,2.81,0.43,0.59,251.51
78,556,-30.98,-4.91,1.76,0.57,0.46,255.10
79,557,-32.79,-4.88,0.69,0.35,0.57,258.68
80,586,-39.97,-5.26,2.14,0.44,0.70,262.33
81,589,-33.64,-4.72,2.11,0.54,0.56,266.08
82,599,-32.95,-4.72,2.12,0.57,0.50,269.58
83,593,-40.69,-3.19,4.89,0.32,0.47,273.07
84,588,-35.86,-4.91,2.57,0.33,0.66,276.70
85,618,-33.71,-3.90,2.49,0.39,0.65,280.17
86,619,-42.59,-4.44,2.45,0.39,0.59,283.62
87,623,-40.15,-4.23,2.39,0.43,0.70,287.62
88,618,-39.49,-1.40,7.11,0.48,0.43,291.13
89,600,-31.10,-3.39,4.17,0.35,0.51,294.12
90,630,-38.09,-2.36,3.92,0.47,0.50,297.32
91,621,-34.32,-3.31,3.27,0.51,0.54,300.45
