Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.25,0.74
1,440,-43.71,-10.06,-6.37,0.29,0.30,2.33
2,451,-33.51,-8.26,-5.92,0.26,0.38,4.14
3,454,-42.50,-9.17,-5.51,0.32,0.37,6.14
4,457,-34.72,-8.15,-5.75,0.43,0.26,8.16
5,456,-35.78,-8.15,-3.61,0.32,0.35,10.35
6,457,-25.75,-7.60,-3.08,0.42,0.30,12.47
7,463,-41.53,-8.10,-2.82,0.49,0.28,14.88
8,461,-28.94,-7.65,-3.85,0.35,0.29,16.91
9,467,-29.12,-7.81,-4.57,0.49,0.35,19.32
10,475,-36.77,-6.96,2.35,0.34,0.39,21.62
11,474,-27.66,-7.75,-2.44,0.51,0.28,24.01
12,469,-25.57,-7.07,-2.41,0.32,0.36,26.27
13,467,-41.73,-7.47,-3.63,0.34,0.38,28.54
14,472,-37.75,-8.03,-3.70,0.46,0.31,30.85
15,474,-35.57,-7.54,-4.23,0.33,0.39,33.20
16,470,-28.71,-6.89,0.44,0.53,0.40,35.80
17,479,-39.33,-6.50,1.89,0.45,0.32,38.12
18,477,-39.25,-7.47,-2.73,0.52,0.32,40.67
19,488,-32.30,-7.15,-2.47,0.36,0.40,43.19
20,490,-39.47,-7.05,-3.30,0.52,0.31,45.96
21,481,-39.28,-6.70,-3.54,0.33,0.48,48.58
22,485,-34.56,-6.66,-3.76,0.43,0.57,51.31
23,485,-39.14,-6.72,-0.01,0.39,0.52,54.18
24,485,-25.89,-6.66,-2.49,0.43,0.55,56.97
25,496,-29.12,-6.47,-1.06,0.40,0.63,60.03
26,497,-26.70,-6.04,-1.37,0.35,0.55,62.73
27,495,-29.69,-6.11,-1.01,0.50,0.71,66.02
28,492,-30.66,-6.51,-0.65,0.34,0.70,69.10
29,490,-22.57,-5.83,-0.74,0.30,0.72,72.22
30,502,-22.09,-5.60,-0.41,0.45,0.72,75.70
31,496,-21.44,-5.67,-0.54,0.36,0.78,78.89
32,495,-22.50,-5.41,0.78,0.36,0.88,82.47
33,489,-37.35,-5.62,1.25,0.29,0.88,85.73
34,497,-22.65,-5.62,1.05,0.40,0.82,89.22
35,518,-29.82,-5.46,1.35,0.41,0.98,92.88
36,507,-36.48,-5.58,1.16,0.27,0.95,96.36
37,509,-43.67,-5.84,1.13,0.31,0.91,99.78
38,510,-30.97,-5.36,1.10,0.42,0.93,103.38
39,509,-23.14,-5.53,1.33,0.53,0.80,107.10
40,512,-35.47,-5.11,3.58,0.41,0.86,110.65
41,511,-26.14,-5.31,1.88,0.32,0.90,114.24
42,511,-41.20,-5.27,3.58,0.37,0.90,117.97
43,515,-35.07,-5.45,2.26,0.36,1.04,121.84
44,517,-34.14,-5.26,2.01,0.38,0.98,125.90
