Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.16,0.20
1,440,-43.71,-10.06,-6.37,0.22,0.17,0.79
2,451,-33.51,-8.26,-5.92,0.25,0.18,1.64
3,454,-42.50,-9.17,-5.51,0.24,0.19,2.52
4,457,-34.72,-8.15,-5.75,0.29,0.20,3.46
5,460,-26.57,-7.84,-4.48,0.31,0.20,4.46
6,460,-29.04,-7.71,-2.88,0.23,0.22,5.46
7,455,-35.79,-7.71,-2.62,0.29,0.21,6.44
8,460,-27.33,-7.55,-4.04,0.24,0.22,7.44
9,466,-20.60,-7.59,-5.01,0.25,0.22,8.37
10,473,-27.22,-6.70,-4.23,0.36,0.23,9.49
11,474,-29.10,-7.46,-4.59,0.34,0.23,10.67
12,472,-21.06,-6.89,-4.68,0.35,0.25,11.86
13,469,-33.86,-7.23,-5.03,0.37,0.25,13.07
14,472,-43.33,-7.89,-4.45,0.26,0.25,14.23
15,479,-30.48,-7.23,-4.84,0.30,0.25,15.30
16,478,-29.29,-6.93,-4.10,0.34,0.27,16.47
17,483,-27.18,-6.22,-2.36,0.30,0.28,17.65
18,483,-29.32,-6.93,-4.63,0.38,0.29,18.91
19,485,-28.81,-7.03,-4.77,0.37,0.30,20.24
20,488,-27.03,-6.91,-4.76,0.30,0.30,21.49
21,484,-32.56,-6.59,-4.51,0.31,0.31,22.77
22,490,-25.42,-6.52,-4.69,0.30,0.32,24.12
23,486,-25.39,-6.61,-4.43,0.25,0.34,25.49
24,491,-24.15,-6.43,-4.43,0.27,0.37,26.82
25,489,-42.36,-6.34,-3.99,0.32,0.39,28.35
26,485,-27.23,-6.52,-3.71,0.31,0.36,29.80
27,490,-23.09,-6.12,-3.93,0.19,0.40,31.19
28,489,-29.05,-6.66,-3.37,0.30,0.37,32.60
29,479,-22.93,-5.90,-3.77,0.26,0.42,34.00
30,495,-28.55,-5.99,-3.77,0.30,0.42,35.46
31,488,-23.95,-6.28,-4.05,0.33,0.40,37.00
32,496,-36.25,-6.12,-3.30,0.31,0.43,38.60
33,495,-36.48,-5.38,0.70,0.31,0.46,40.13
34,494,-34.62,-5.52,-2.23,0.23,0.51,41.71
35,510,-32.70,-5.49,-1.95,0.24,0.47,43.33
36,500,-36.82,-5.74,-1.85,0.21,0.47,44.74
37,501,-43.68,-5.71,-2.84,0.37,0.48,46.39
38,500,-41.30,-5.68,-3.60,0.27,0.47,47.96
39,504,-23.39,-5.43,-0.90,0.24,0.49,49.52
40,518,-35.15,-5.16,0.39,0.30,0.50,51.10
41,514,-35.18,-5.51,-1.66,0.24,0.51,52.68
42,513,-43.22,-5.11,-0.87,0.23,0.52,54.31
43,517,-34.93,-5.92,-2.84,0.19,0.47,55.81
44,513,-23.97,-5.24,-1.38,0.29,0.52,57.51
45,518,-39.90,-5.09,-1.73,0.19,0.53,59.10
46,515,-36.24,-5.37,-2.11,0.22,0.52,60.75
47,519,-23.49,-5.28,-1.94,0.20,0.50,62.27
48,516,-39.55,-5.87,-2.23,0.32,0.49,63.96
49,512,-38.61,-5.12,-1.84,0.25,0.53,65.55
50,521,-40.18,-5.49,-1.17,0.32,0.52,67.29
51,512,-37.64,-5.70,-1.38,0.25,0.51,68.98
52,514,-41.97,-5.59,-0.21,0.22,0.50,70.57
53,510,-41.82,-5.61,-1.39,0.27,0.52,72.21
54,507,-37.20,-5.29,-1.70,0.25,0.53,73.90
55,515,-34.71,-5.78,-1.64,0.24,0.49,75.55
56,523,-38.77,-5.50,-2.08,0.25,0.53,77.22
57,516,-40.87,-5.92,-2.31,0.30,0.53,79.11
58,518,-30.25,-5.33,-0.93,0.26,0.56,80.89
59,514,-31.49,-5.39,-1.03,0.23,0.55,82.70
60,522,-34.35,-5.55,-1.73,0.21,0.55,84.61
61,520,-40.45,-5.43,-1.21,0.24,0.56,86.51
62,516,-37.19,-5.45,-0.43,0.25,0.55,88.48
63,519,-28.05,-4.58,1.57,0.26,0.58,90.45
64,514,-29.12,-4.96,0.49,0.32,0.58,92.42
65,528,-32.03,-5.24,-0.33,0.30,0.59,94.43
66,534,-35.56,-5.32,-0.71,0.26,0.61,96.40
67,523,-43.18,-4.57,7.56,0.33,0.63,98.50
68,525,-22.57,-4.67,0.77,0.26,0.61,100.48
69,521,-35.05,-5.18,-0.43,0.36,0.64,102.50
70,523,-38.26,-4.85,1.99,0.29,0.68,104.55
71,517,-32.61,-4.72,-0.96,0.29,0.70,106.62
72,519,-32.80,-4.72,-0.93,0.20,0.75,108.66
73,517,-27.61,-4.48,0.53,0.23,0.75,110.71
74,516,-41.65,-4.67,-0.46,0.23,0.75,112.78
75,528,-32.94,-4.41,-0.65,0.23,0.79,114.82
76,530,-43.61,-4.16,5.01,0.27,0.77,116.98
77,521,-40.56,-4.25,1.27,0.28,0.76,119.10
78,515,-22.70,-4.34,0.65,0.33,0.77,121.34
79,515,-23.05,-4.24,-0.24,0.21,0.80,123.42
80,523,-34.81,-4.55,-0.57,0.29,0.79,125.58
81,525,-36.75,-4.73,-0.98,0.27,0.79,127.85
82,522,-31.73,-4.51,0.20,0.36,0.78,130.09
83,517,-38.01,-4.11,2.43,0.21,0.79,132.21
84,511,-30.36,-4.40,0.87,0.24,0.77,134.35
85,522,-33.14,-4.34,-0.17,0.26,0.79,136.42
86,516,-40.55,-4.49,-0.36,0.27,0.84,138.62
87,522,-31.92,-4.77,-0.52,0.26,0.79,140.75
88,520,-25.50,-3.63,5.68,0.25,0.82,142.91
89,521,-39.53,-4.44,1.68,0.27,0.78,145.09
90,529,-25.89,-3.57,4.65,0.31,0.79,147.26
91,521,-22.89,-3.69,1.56,0.27,0.75,149.41
92,522,-40.35,-4.04,1.46,0.29,0.72,151.61
93,518,-25.59,-3.56,1.14,0.29,0.73,153.74
94,513,-39.79,-3.61,0.88,0.19,0.68,155.72
95,521,-38.83,-2.16,3.58,0.37,0.62,157.84
96,518,-26.87,-2.74,0.92,0.26,0.58,159.87
97,524,-33.32,-3.72,0.34,0.39,0.61,162.00
98,518,-37.01,-2.60,0.90,0.27,0.59,163.97
99,512,-36.31,-2.89,0.43,0.23,0.59,165.97
100,527,-32.86,-2.37,2.36,0.23,0.58,167.90
101,524,-41.53,-2.27,3.52,0.21,0.58,169.92
102,527,-36.04,-2.53,2.36,0.20,0.56,171.63
103,527,-22.30,-2.80,1.50,0.25,0.56,173.48
104,525,-33.34,-1.79,1.26,0.20,0.55,175.15
105,548,-31.55,-1.48,1.07,0.22,0.59,176.85
106,551,-29.91,-0.14,3.68,0.29,0.52,178.62
107,546,-27.83,-2.67,1.34,0.26,0.55,180.26
108,554,-37.15,-2.18,1.31,0.20,0.59,181.94
109,555,-22.18,-2.38,1.29,0.21,0.59,183.59
110,568,-30.25,-2.51,1.07,0.21,0.57,185.31
111,564,-35.97,-2.55,1.09,0.20,0.55,186.94
112,561,-28.90,-2.86,0.63,0.24,0.57,188.64
113,564,-22.02,-3.34,0.37,0.29,0.56,190.42
114,567,-38.34,-1.74,2.68,0.24,0.53,192.00
115,605,-35.82,-2.87,0.50,0.29,0.56,193.68
116,604,-33.55,-4.55,0.46,0.25,0.60,195.42
117,603,-29.82,-3.71,0.33,0.22,0.57,197.12
118,604,-34.74,-2.77,0.31,0.27,0.65,198.88
119,599,-42.90,-2.05,2.46,0.28,0.56,200.57
120,614,-23.51,-2.96,0.30,0.30,0.59,202.30
121,609,-32.80,-2.98,2.44,0.25,0.59,203.99
122,601,-22.85,-2.26,0.95,0.26,0.53,205.69
123,592,-41.43,-1.78,2.38,0.28,0.57,207.37
124,583,-42.55,-0.09,3.82,0.23,0.51,208.89
125,589,-42.11,-1.74,2.23,0.21,0.53,210.37
126,577,-28.83,-1.12,1.91,0.22,0.52,211.95
127,572,-26.28,-3.65,0.23,0.28,0.64,213.63
128,568,-29.16,-3.02,0.17,0.18,0.58,215.35
129,569,-36.13,-2.30,1.07,0.25,0.58,217.13
130,576,-30.83,-2.82,-0.02,0.17,0.54,218.69
131,577,-42.39,-2.07,2.38,0.32,0.58,220.46
132,575,-30.83,-2.41,0.16,0.21,0.53,222.02
133,574,-30.40,-0.01,4.98,0.19,0.51,223.64
134,574,-40.53,0.51,4.80,0.25,0.53,225.27
135,578,-40.49,1.00,3.24,0.23,0.50,226.82
136,580,-40.76,0.84,3.52,0.33,0.55,228.49
137,569,-35.16,0.21,4.54,0.27,0.54,230.12
138,568,-21.98,-0.15,2.79,0.23,0.56,231.76
139,568,-30.36,-1.62,2.28,0.17,0.52,233.29
140,577,-40.56,-1.71,2.28,0.27,0.61,234.99
141,579,-43.12,0.35,4.91,0.23,0.48,236.61
142,569,-33.60,-2.66,2.93,0.21,0.60,238.25
143,563,-28.20,-1.79,2.51,0.18,0.53,239.83
144,562,-40.96,-1.46,4.72,0.18,0.56,241.31
145,595,-42.11,0.76,4.68,0.22,0.51,242.91
146,588,-34.54,1.23,4.84,0.23,0.51,244.47
147,588,-29.56,-2.16,3.69,0.29,0.54,246.20
148,575,-22.19,-0.11,3.56,0.18,0.56,247.87
149,577,-40.68,-0.60,3.10,0.18,0.57,249.59
150,590,-38.83,-0.31,4.22,0.24,0.50,251.15
151,585,-37.15,-1.86,2.87,0.21,0.58,252.78
152,581,-35.57,-1.36,2.81,0.22,0.52,254.42
153,572,-39.53,0.65,3.81,0.20,0.51,255.95
154,574,-41.10,-0.40,3.87,0.21,0.58,257.57
155,589,-22.44,0.22,4.58,0.28,0.53,259.32
156,581,-41.53,-0.66,3.55,0.22,0.48,260.95
157,585,-41.84,-0.84,3.13,0.23,0.57,262.56
158,582,-32.86,-2.52,2.45,0.22,0.55,264.33
159,581,-37.21,-2.50,2.38,0.23,0.56,265.98
160,614,-29.77,-2.00,2.29,0.32,0.57,267.75
161,609,-24.51,-3.12,2.16,0.25,0.56,269.48
