Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.27,0.31
1,440,-43.71,-10.06,-6.37,0.30,0.27,1.58
2,451,-33.51,-8.26,-5.92,0.31,0.28,3.43
3,454,-42.50,-9.17,-5.51,0.35,0.24,5.27
4,457,-34.72,-8.15,-5.75,0.36,0.31,7.21
5,456,-35.78,-8.15,-3.61,0.37,0.27,9.29
6,457,-25.75,-7.60,-3.08,0.34,0.28,11.28
7,463,-41.53,-8.10,-2.82,0.47,0.32,13.51
8,461,-28.94,-7.65,-3.85,0.34,0.32,15.66
9,467,-29.12,-7.81,-4.57,0.52,0.36,17.92
10,475,-36.77,-6.96,2.35,0.34,0.33,20.24
11,474,-27.66,-7.75,-2.44,0.42,0.35,22.49
12,469,-25.57,-7.07,-2.41,0.38,0.37,24.83
13,467,-41.73,-7.47,-3.63,0.41,0.34,26.90
14,472,-37.75,-8.03,-3.70,0.41,0.38,29.33
15,472,-31.31,-7.38,-4.23,0.33,0.36,31.54
16,464,-32.88,-7.01,-0.57,0.66,0.32,34.34
17,473,-38.04,-6.77,-0.72,0.43,0.37,36.72
18,472,-43.78,-7.34,-2.81,0.41,0.36,39.30
19,472,-39.99,-6.82,-1.01,0.56,0.40,41.79
20,479,-36.56,-7.06,-2.80,0.50,0.35,44.28
21,474,-34.63,-6.98,-3.48,0.42,0.36,46.74
22,480,-24.56,-6.69,-3.94,0.46,0.44,49.24
23,466,-36.53,-6.75,-2.81,0.40,0.47,51.68
24,479,-25.09,-6.87,-3.43,0.59,0.52,54.57
25,471,-31.78,-6.72,-3.33,0.50,0.48,57.20
26,472,-27.92,-6.11,-3.52,0.39,0.50,59.83
27,473,-22.81,-6.13,-3.59,0.43,0.52,62.55
28,470,-30.35,-6.75,-3.09,0.38,0.50,65.35
29,477,-32.55,-6.24,-0.94,0.49,0.60,68.20
30,476,-27.52,-5.73,-3.04,0.38,0.63,71.17
31,476,-26.85,-5.70,-3.84,0.41,0.65,73.96
32,474,-34.43,-5.84,-0.27,0.38,0.74,76.90
33,473,-22.62,-5.29,0.03,0.37,0.77,79.96
34,476,-37.35,-5.40,-0.24,0.37,0.78,83.14
35,480,-24.38,-5.04,-0.35,0.38,0.70,86.20
36,484,-31.21,-5.40,-0.16,0.37,0.74,89.23
37,486,-39.56,-5.76,0.19,0.34,0.73,92.17
38,484,-26.92,-5.25,-0.42,0.25,0.75,95.14
39,490,-31.95,-5.41,-0.18,0.52,0.79,98.71
40,485,-42.60,-5.17,1.68,0.37,0.80,102.07
41,492,-38.53,-5.19,-0.35,0.36,0.74,105.35
42,496,-29.40,-5.15,1.07,0.33,0.79,108.55
43,500,-38.84,-5.44,0.24,0.48,0.78,111.80
44,493,-23.75,-5.35,0.04,0.44,0.77,115.07
45,503,-28.50,-4.85,-0.49,0.26,0.85,118.17
46,499,-27.91,-5.61,-0.21,0.40,0.78,121.45
47,493,-32.35,-4.80,-0.64,0.34,0.80,124.84
48,492,-22.96,-5.06,-0.42,0.39,0.81,128.23
49,492,-29.53,-4.60,1.02,0.42,0.76,131.67
50,499,-34.25,-5.06,0.15,0.31,0.75,134.95
51,492,-24.85,-4.87,0.13,0.34,0.82,138.20
52,494,-22.94,-4.75,2.85,0.45,0.69,141.44
53,489,-23.10,-4.62,1.29,0.37,0.71,144.74
54,485,-34.73,-4.47,0.72,0.39,0.63,147.80
55,491,-22.98,-4.25,1.13,0.35,0.61,150.86
56,500,-22.77,-4.94,-0.21,0.48,0.57,154.03
57,492,-22.60,-4.58,-0.20,0.37,0.67,157.18
58,500,-39.79,-3.48,-0.25,0.26,0.58,160.01
59,498,-22.63,-4.17,-0.17,0.50,0.60,163.16
60,502,-22.52,-4.35,-0.31,0.47,0.49,166.31
61,500,-33.37,-4.53,-0.22,0.45,0.67,169.46
