Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.09,0.77,2.61
1,539,0.01,0.04,0.13,0.90,1.02,8.32
2,540,0.01,0.05,0.12,0.96,1.03,14.52
3,548,0.01,0.06,0.14,0.97,0.99,20.64
4,554,0.01,0.06,0.16,1.08,1.05,27.00
5,559,0.01,0.07,0.20,0.85,1.06,32.85
6,557,0.01,0.08,0.21,1.27,1.09,40.00
7,558,0.01,0.09,0.23,1.48,1.15,46.96
8,558,0.01,0.11,0.27,0.67,0.87,53.02
9,562,0.02,0.12,0.28,0.77,0.99,58.17
10,564,0.01,0.12,0.27,0.68,0.96,63.59
11,562,0.01,0.14,0.27,0.75,1.02,68.96
12,568,0.01,0.14,0.30,0.88,1.02,74.33
13,569,0.01,0.15,0.30,0.70,1.05,79.81
14,572,0.01,0.15,0.28,0.74,1.09,85.01
15,570,0.02,0.16,0.29,0.77,1.08,90.41
16,569,0.01,0.16,0.33,0.77,1.08,95.71
17,561,0.01,0.16,0.33,0.67,1.03,101.22
18,567,0.01,0.17,0.33,0.93,1.03,107.12
19,570,0.01,0.17,0.33,0.66,1.07,112.41
20,574,0.01,0.18,0.33,0.63,1.12,117.93
21,572,0.01,0.18,0.36,0.88,1.13,124.33
22,563,0.01,0.18,0.41,0.78,1.10,130.15
23,557,0.01,0.20,0.41,0.71,1.16,135.97
24,564,0.02,0.20,0.38,0.58,1.14,141.52
25,577,0.02,0.22,0.40,0.80,1.19,147.26
26,578,0.02,0.21,0.40,0.73,1.18,153.19
27,584,0.02,0.22,0.39,0.75,1.24,159.31
28,570,0.02,0.21,0.39,0.81,1.22,165.40
29,577,0.01,0.20,0.39,0.71,1.12,171.53
30,586,0.01,0.21,0.38,0.84,1.16,177.45
31,589,0.01,0.22,0.42,0.61,1.14,183.21
32,587,0.01,0.23,0.41,0.84,1.27,189.60
33,584,0.02,0.22,0.41,0.66,1.26,195.50
34,576,0.01,0.23,0.42,0.78,1.23,201.59
35,593,0.01,0.22,0.41,0.70,1.32,207.46
36,586,0.01,0.22,0.46,0.75,1.31,213.94
37,586,0.02,0.24,0.45,0.74,1.35,220.69
38,593,0.02,0.24,0.47,0.98,1.38,227.50
39,580,0.01,0.25,0.44,0.92,1.80,234.65
40,600,0.01,0.22,0.44,1.10,1.47,241.93
41,601,0.01,0.23,0.44,0.84,1.47,248.78
42,591,0.01,0.22,0.44,0.80,1.39,255.50
43,593,0.01,0.22,0.44,1.08,1.40,262.86
44,591,0.01,0.24,0.46,0.75,1.48,270.09
45,608,0.02,0.24,0.45,0.98,1.42,276.93
46,597,0.02,0.24,0.45,0.82,1.57,284.34
47,589,0.01,0.26,0.46,0.98,1.57,291.65
48,595,0.02,0.24,0.46,0.89,1.39,298.93
49,585,0.02,0.25,0.46,1.00,1.52,306.50
50,606,0.01,0.25,0.46,0.65,1.45,314.08
51,615,0.01,0.25,0.45,0.56,1.48,321.56
52,604,0.01,0.24,0.46,0.88,1.48,328.69
53,604,0.01,0.24,0.46,1.04,1.36,335.83
54,601,0.01,0.26,0.49,0.82,1.45,343.30
55,624,0.01,0.25,0.47,1.21,1.43,350.78
56,625,0.02,0.26,0.46,1.12,1.57,358.57
57,622,0.02,0.27,0.48,1.13,1.52,366.51
58,623,0.01,0.23,0.47,1.05,1.46,373.99
59,612,0.01,0.24,0.47,1.20,1.53,382.04
60,632,0.02,0.26,0.48,0.98,1.48,389.58
61,624,0.01,0.23,0.47,1.03,1.45,396.94
62,615,0.01,0.24,0.46,0.58,1.46,403.96
63,604,0.02,0.22,0.47,0.88,1.41,411.44
64,599,0.01,0.24,0.47,0.86,1.34,418.45
65,626,0.01,0.25,0.48,0.92,1.42,425.32
66,623,0.01,0.26,0.47,1.12,1.52,432.94
67,623,0.02,0.24,0.47,0.83,1.55,440.59
68,622,0.01,0.26,0.49,0.85,1.59,448.48
69,619,0.01,0.26,0.48,0.84,1.48,456.22
70,643,0.02,0.28,0.49,1.14,1.51,463.52
71,637,0.01,0.25,0.47,1.16,1.58,471.49
72,634,0.01,0.27,0.49,0.98,1.64,479.74
73,631,0.01,0.28,0.48,1.07,1.60,487.60
74,622,0.01,0.25,0.47,1.18,1.53,495.91
75,651,0.02,0.24,0.47,0.89,1.52,503.67
76,644,0.01,0.25,0.47,1.20,1.47,511.97
77,639,0.01,0.25,0.47,0.97,1.43,519.72
78,625,0.02,0.24,0.48,1.29,1.35,527.62
79,619,0.02,0.27,0.47,1.22,1.46,535.53
