Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.08,0.76,1.74
1,539,0.01,0.04,0.13,1.02,0.86,6.38
2,540,0.01,0.05,0.12,1.01,1.06,12.52
3,548,0.01,0.06,0.14,1.10,1.01,18.67
4,554,0.01,0.06,0.16,1.07,1.03,24.86
5,559,0.01,0.07,0.19,0.90,1.07,30.92
6,556,0.01,0.08,0.22,1.22,1.15,37.62
7,562,0.01,0.09,0.23,0.97,1.12,44.31
8,549,0.01,0.10,0.23,1.25,1.01,51.47
9,553,0.02,0.10,0.23,0.56,0.87,56.39
10,561,0.01,0.11,0.28,0.87,0.87,61.93
11,565,0.01,0.13,0.33,0.64,0.91,67.18
12,563,0.01,0.12,0.30,0.68,0.95,72.41
13,563,0.01,0.13,0.32,0.68,0.89,78.04
14,565,0.02,0.13,0.30,0.93,0.95,83.17
15,565,0.01,0.15,0.31,0.65,0.99,88.54
16,554,0.01,0.15,0.33,0.76,0.97,93.83
17,554,0.02,0.16,0.33,0.63,1.02,99.50
18,559,0.01,0.16,0.34,0.77,1.02,105.15
19,556,0.01,0.18,0.36,0.70,1.01,110.66
20,571,0.01,0.17,0.37,0.97,1.07,116.16
21,564,0.01,0.17,0.37,1.20,1.05,122.29
22,564,0.01,0.18,0.37,0.93,1.09,128.25
23,567,0.02,0.20,0.39,0.64,1.23,134.08
24,568,0.01,0.20,0.39,0.73,1.17,139.79
25,572,0.02,0.23,0.40,0.70,1.16,145.25
26,576,0.01,0.22,0.40,0.78,1.23,151.26
27,575,0.01,0.24,0.40,0.97,1.32,157.30
28,584,0.01,0.22,0.39,0.68,1.25,163.36
29,577,0.01,0.24,0.44,1.10,1.26,169.69
30,586,0.01,0.23,0.42,1.01,1.13,175.42
31,589,0.02,0.24,0.43,0.57,1.25,181.44
32,587,0.01,0.23,0.44,1.21,1.33,187.46
33,586,0.02,0.23,0.41,0.93,1.28,193.56
34,583,0.01,0.25,0.44,0.72,1.38,199.56
35,594,0.01,0.23,0.43,0.80,1.32,205.42
36,587,0.02,0.25,0.43,1.09,1.39,211.87
37,590,0.01,0.27,0.44,1.14,1.51,218.58
38,595,0.01,0.28,0.43,1.05,1.40,225.13
39,591,0.01,0.28,0.43,0.92,1.57,231.90
40,597,0.01,0.27,0.43,0.90,1.59,239.33
41,598,0.01,0.27,0.43,0.78,1.57,246.46
42,601,0.01,0.29,0.44,0.73,1.52,253.29
43,596,0.02,0.29,0.44,0.97,1.55,260.36
44,590,0.01,0.27,0.43,1.11,1.57,267.84
45,602,0.01,0.28,0.44,0.69,1.55,274.52
46,590,0.01,0.27,0.43,0.98,1.61,281.92
47,591,0.01,0.27,0.43,0.89,1.61,289.09
48,596,0.01,0.30,0.47,0.88,1.61,296.62
49,588,0.02,0.29,0.46,0.75,1.70,303.95
50,605,0.01,0.29,0.46,1.03,1.68,311.96
51,609,0.01,0.27,0.44,1.40,1.57,319.50
52,597,0.01,0.26,0.44,0.79,1.55,326.30
53,590,0.01,0.27,0.46,0.91,1.51,333.40
54,590,0.01,0.27,0.44,1.01,1.54,341.01
55,614,0.01,0.27,0.44,1.01,1.40,348.11
56,607,0.02,0.27,0.46,1.08,1.52,355.84
57,605,0.02,0.28,0.47,1.20,1.59,363.82
58,599,0.01,0.27,0.45,0.91,1.52,371.45
59,596,0.01,0.28,0.47,1.14,1.58,379.28
60,614,0.02,0.29,0.47,1.04,1.58,387.09
61,615,0.01,0.24,0.46,0.94,1.51,394.43
62,604,0.01,0.24,0.46,1.00,1.45,401.91
63,593,0.01,0.27,0.46,0.94,1.53,409.13
64,592,0.01,0.27,0.48,1.01,1.39,416.23
65,613,0.01,0.26,0.46,0.73,1.48,422.96
66,607,0.01,0.25,0.46,1.04,1.46,430.27
67,609,0.02,0.26,0.49,1.20,1.54,438.18
68,606,0.01,0.27,0.47,1.27,1.69,446.02
69,602,0.01,0.26,0.46,1.15,1.59,453.88
70,626,0.01,0.28,0.47,0.59,1.57,460.84
71,627,0.01,0.26,0.46,0.96,1.60,468.73
72,617,0.01,0.27,0.47,1.13,1.58,477.10
73,612,0.02,0.26,0.46,0.92,1.52,484.90
74,610,0.01,0.24,0.46,1.32,1.49,493.17
75,647,0.02,0.25,0.46,0.97,1.52,501.24
76,651,0.02,0.25,0.48,1.20,1.40,509.27
77,644,0.01,0.25,0.46,1.16,1.48,517.29
78,632,0.01,0.25,0.46,0.92,1.52,524.95
79,618,0.02,0.25,0.46,1.06,1.55,532.82
