Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.02,1.38,1.40
1,180,-45.59,-10.82,-6.86,0.34,1.24,8.15
2,177,-42.27,-9.19,-6.18,0.27,1.01,15.91
3,185,-45.64,-9.91,-5.92,0.44,1.19,22.65
4,185,-37.40,-8.50,-6.28,0.61,1.16,31.93
5,187,-38.08,-8.10,-5.70,0.28,1.26,40.65
6,190,-28.95,-7.78,-5.40,0.38,1.30,48.27
7,189,-35.29,-7.78,-4.32,0.36,1.43,57.04
8,192,-37.13,-7.51,-4.51,0.65,1.41,65.61
9,192,-12.64,-7.24,-4.51,0.64,1.20,74.71
10,196,-40.46,-7.37,-4.05,0.38,1.08,82.85
11,197,-27.73,-7.87,-4.51,0.61,1.51,90.74
12,192,-37.42,-7.03,-4.51,0.40,1.14,99.78
13,195,-33.89,-7.03,-4.51,0.30,1.19,107.19
14,199,-31.73,-7.23,-4.44,0.60,1.25,115.46
15,207,-34.08,-7.26,-4.44,0.54,1.23,124.02
16,203,-37.96,-6.70,-4.43,0.34,1.05,132.35
17,206,-44.24,-6.82,-4.15,0.32,1.51,140.79
18,205,-31.49,-7.23,-4.40,0.75,1.78,151.28
19,203,-22.35,-6.57,-4.37,0.36,1.30,160.93
20,211,-45.29,-7.24,-4.37,0.37,1.22,169.16
21,203,-22.88,-6.54,-3.92,0.34,1.26,177.67
22,199,-36.62,-7.36,-4.04,0.47,1.22,186.03
23,202,-29.37,-6.90,-3.90,0.53,1.27,194.29
24,202,-21.48,-6.77,-4.04,0.44,1.41,203.50
25,209,-28.57,-6.65,-3.78,0.41,1.31,212.35
26,201,-20.65,-6.26,-4.04,0.68,1.19,221.28
27,198,-35.71,-6.66,-3.82,0.49,1.23,230.29
28,202,-37.04,-6.94,-4.04,0.49,1.39,239.96
29,201,-40.09,-6.34,-4.04,0.44,1.38,250.33
30,205,-34.83,-6.69,-4.04,0.59,1.32,260.24
31,205,-25.38,-6.34,-4.04,0.46,1.37,270.64
32,199,-37.69,-6.81,-4.04,0.24,1.41,281.10
33,200,-42.71,-6.77,-3.96,0.49,1.36,291.50
34,198,-27.63,-6.02,-3.78,0.41,1.43,302.04
35,205,-23.99,-5.57,-2.34,0.24,1.59,313.66
36,209,-41.12,-5.92,-1.96,0.42,1.79,325.04
37,202,-42.29,-6.01,-1.96,0.31,1.78,336.37
38,200,-11.47,-5.38,-1.96,0.29,1.69,347.03
39,197,-37.46,-6.24,-1.96,0.30,1.52,358.51
40,195,-31.23,-5.80,-1.96,0.27,1.68,369.47
41,194,-27.63,-5.69,-1.96,0.45,2.13,380.65
42,192,-35.18,-5.90,-1.96,0.31,2.16,394.23
43,197,-27.63,-6.30,-1.96,0.32,2.23,407.38
44,189,-28.54,-6.01,-1.96,0.32,2.02,419.27
45,191,-27.63,-5.37,-1.96,0.26,1.87,429.91
46,191,-27.63,-5.76,-1.96,0.33,2.06,441.81
47,188,-27.63,-5.62,-1.96,0.41,2.21,454.57
48,191,-27.63,-5.72,-1.96,0.33,2.49,469.45
49,189,-33.54,-5.45,-1.96,0.29,2.14,482.19
50,190,-27.63,-5.40,-1.96,0.30,2.39,493.94
51,188,-33.61,-5.83,-1.96,0.34,2.35,506.81
52,194,-32.43,-5.47,-1.96,0.28,2.19,519.54
53,194,-29.61,-5.38,-1.96,0.46,2.40,532.19
54,194,-32.52,-5.32,-1.96,0.26,2.38,545.11
55,198,-38.09,-5.48,-1.96,0.24,2.29,558.21
56,197,-21.48,-4.92,-1.96,0.38,2.07,570.92
57,202,-38.98,-5.05,-1.96,0.27,2.54,583.24
58,199,-30.64,-5.08,-1.96,0.34,2.16,596.70
59,198,-31.49,-5.02,-1.96,0.24,2.12,608.85
60,202,-26.00,-5.04,-1.96,0.31,2.20,620.79
61,197,-36.39,-5.07,-1.96,0.23,2.09,632.47
62,198,-21.48,-4.78,-1.96,0.35,2.40,644.39
63,198,-21.48,-4.62,-1.96,0.37,2.24,657.08
64,197,-21.48,-4.72,-1.96,0.33,2.72,669.82
65,210,-11.93,-4.76,1.61,0.43,2.41,683.56
66,210,-19.25,-4.79,-0.13,0.22,2.13,695.29
67,206,-44.09,-5.60,5.18,0.23,1.97,706.50
68,206,-29.83,-5.25,0.87,0.32,1.88,717.51
69,206,-37.87,-5.02,0.87,0.43,2.04,729.89
70,229,-33.49,-4.77,2.43,0.22,2.12,741.75
71,230,-22.32,-4.80,1.26,0.27,2.31,753.63
72,228,-29.18,-5.09,1.26,0.38,1.96,766.25
73,227,-27.63,-5.19,1.26,0.58,2.02,778.39
74,230,-19.85,-4.98,1.26,0.39,2.01,790.34
75,252,-33.79,-4.82,1.26,0.28,2.13,802.40
76,247,-45.03,-4.44,6.84,0.34,1.97,814.06
77,242,-45.22,-4.74,4.76,0.33,2.33,825.69
78,244,-28.24,-5.25,4.76,0.47,2.25,839.53
79,239,-35.35,-4.54,4.76,0.32,1.98,851.86
