Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.05,1.42,2.86
1,180,-45.59,-10.82,-6.86,0.35,1.25,9.75
2,177,-42.27,-9.19,-6.18,0.27,1.01,17.20
3,185,-45.64,-9.91,-5.92,0.48,1.41,24.54
4,185,-37.40,-8.50,-6.28,0.63,1.15,33.71
5,186,-45.96,-8.49,-5.87,0.26,1.20,42.11
6,192,-28.31,-8.08,-5.71,0.47,1.39,50.13
7,191,-27.13,-7.61,-2.40,0.72,1.35,59.11
8,192,-19.06,-7.48,-4.68,0.56,1.29,67.46
9,194,-34.28,-7.74,-4.68,0.37,1.12,76.21
10,194,-22.14,-6.67,-3.97,0.34,0.98,84.17
11,192,-44.30,-7.55,-4.68,0.38,1.47,92.59
12,192,-15.09,-6.87,-4.19,0.27,1.06,101.12
13,196,-16.79,-6.97,-4.68,0.48,1.30,108.97
14,194,-40.25,-8.12,-4.68,0.38,1.18,117.02
15,199,-37.51,-7.25,-4.84,0.32,1.18,125.52
16,198,-30.17,-6.90,-4.01,0.57,1.08,134.00
17,199,-44.94,-7.20,-2.49,0.37,1.36,142.52
18,201,-43.41,-6.88,-4.01,0.61,1.47,153.37
19,199,-43.78,-6.95,-4.01,0.41,1.23,162.57
20,206,-53.24,-7.00,-4.01,0.39,1.41,170.96
21,197,-44.03,-6.87,-4.01,0.59,1.01,179.27
22,194,-36.62,-7.41,-4.01,0.44,1.22,187.69
23,199,-38.65,-6.75,-4.01,0.49,1.23,196.01
24,196,-27.72,-7.09,-4.01,0.32,1.11,204.94
25,206,-19.29,-6.50,-4.01,0.45,1.22,214.02
26,200,-35.90,-6.61,-4.01,0.36,1.01,222.66
27,199,-31.10,-6.61,-3.75,0.42,1.13,231.84
28,195,-33.88,-6.99,-4.12,0.48,1.24,241.68
29,200,-38.46,-6.93,-4.01,0.76,1.23,252.33
30,201,-43.24,-6.34,-4.01,0.39,1.11,261.74
31,197,-18.13,-6.23,-3.96,0.43,1.39,272.46
32,199,-45.56,-7.80,-3.96,0.41,1.15,282.67
33,196,-37.92,-6.57,-3.73,0.49,1.22,293.21
34,197,-39.57,-6.64,-4.01,0.48,1.29,303.82
35,201,-38.99,-6.13,-2.34,0.53,1.28,315.47
36,203,-43.67,-7.72,-4.01,0.52,1.55,327.11
37,198,-46.83,-6.53,-4.01,0.34,1.55,338.26
38,198,-37.26,-6.30,-4.01,0.69,1.35,349.07
39,198,-34.25,-6.27,-3.97,0.51,1.35,360.38
40,203,-45.34,-6.28,-1.77,0.55,1.53,371.55
41,202,-23.84,-6.10,-2.40,0.39,1.67,382.72
42,201,-43.97,-5.90,0.95,0.54,1.49,396.27
43,199,-18.79,-5.90,-2.40,0.32,1.57,409.27
44,193,-37.27,-6.05,-2.40,0.39,1.32,420.99
45,193,-40.89,-5.73,4.76,0.41,1.47,431.80
46,193,-10.86,-5.90,-2.15,0.35,1.43,443.60
47,192,-16.09,-5.18,-1.62,0.58,1.97,457.13
48,196,-16.06,-5.61,-1.62,0.68,1.64,471.77
49,194,-43.41,-5.64,-1.62,0.37,1.52,484.09
50,196,-34.92,-5.40,-0.57,0.37,1.75,496.06
51,201,-44.63,-5.33,-1.62,0.42,1.88,509.11
52,199,-18.58,-5.07,-1.61,0.46,1.83,521.83
53,201,-24.89,-5.14,-1.61,0.32,1.99,534.50
54,198,-40.91,-5.35,0.16,0.39,1.95,547.45
55,200,-21.83,-5.32,-1.61,0.42,1.76,560.39
56,199,-42.82,-5.23,-0.45,0.44,1.51,572.86
57,198,-41.55,-5.90,-0.06,0.38,1.52,585.15
58,196,-41.38,-5.51,-1.23,0.30,1.64,598.65
59,197,-10.09,-5.00,-1.23,0.47,1.69,611.02
60,200,-10.61,-4.98,-1.23,0.53,1.69,623.01
61,197,-40.32,-5.50,-1.23,0.29,1.52,634.28
62,197,-41.19,-5.53,-1.23,0.53,1.68,646.60
63,199,-16.04,-4.56,6.74,0.34,1.75,659.17
64,198,-21.90,-4.89,3.61,0.56,2.03,672.41
65,206,-10.60,-4.86,3.61,0.62,1.70,685.89
66,203,-35.01,-5.61,3.61,0.40,1.66,697.35
67,201,-44.09,-5.39,5.65,0.40,1.48,708.38
68,201,-18.53,-5.06,3.61,0.44,1.65,719.61
69,202,-19.38,-5.00,3.61,0.52,1.72,732.13
70,216,-37.83,-4.86,3.61,0.47,1.66,743.88
71,214,-12.29,-4.72,3.61,0.32,1.53,755.49
72,216,-35.47,-5.27,3.61,0.36,1.62,768.24
73,221,-29.91,-4.91,4.23,0.38,1.69,780.47
74,218,-37.30,-4.99,3.61,0.44,1.71,792.50
75,235,-37.47,-5.50,3.61,0.70,1.73,804.84
76,230,-43.85,-4.80,6.85,0.35,1.42,815.83
77,232,-34.20,-4.15,3.61,0.48,1.83,828.00
78,232,-19.26,-4.55,3.61,0.62,1.87,842.03
79,234,-14.44,-4.32,3.61,0.63,1.49,853.98
