Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,173,-45.11,-14.74,-6.76,0.03,1.13,5.40
1,180,-45.59,-10.82,-6.86,0.35,1.33,13.02
2,177,-42.27,-9.19,-6.18,0.27,1.00,19.73
3,185,-45.64,-9.91,-5.92,0.47,1.41,28.24
4,185,-37.40,-8.50,-6.28,0.59,1.17,37.26
5,186,-42.77,-8.73,-5.29,0.24,1.23,45.06
6,190,-43.66,-8.25,-5.63,0.43,1.24,53.58
7,187,-35.74,-8.07,-4.84,0.32,1.08,62.12
8,191,-37.83,-7.56,-5.29,0.54,1.21,71.25
9,192,-26.59,-7.70,-5.29,0.47,1.31,79.70
10,201,-43.80,-6.87,2.12,0.39,1.03,87.17
11,199,-34.42,-7.83,-2.58,0.26,1.45,96.19
12,197,-14.96,-6.84,-2.58,0.29,1.02,104.12
13,197,-32.18,-7.24,-2.58,0.36,1.07,111.98
14,200,-38.85,-7.63,-2.58,0.41,1.23,120.51
15,210,-38.58,-7.71,-2.58,0.38,1.24,129.01
16,210,-45.27,-7.14,-2.58,0.26,1.21,137.10
17,211,-44.24,-7.25,-2.58,0.33,1.37,146.04
18,204,-34.56,-7.27,-2.58,0.50,1.39,157.04
19,203,-27.62,-6.44,-4.34,0.38,1.28,165.80
20,210,-21.43,-6.60,-2.58,0.50,1.34,174.33
21,209,-24.72,-6.60,-2.58,0.47,1.26,182.32
22,202,-36.62,-7.33,-2.58,0.29,1.33,190.89
23,204,-26.31,-6.36,-2.58,0.46,1.48,199.51
24,206,-25.69,-6.47,-2.58,0.47,1.63,208.72
25,213,-24.79,-6.19,-2.58,0.46,1.53,217.62
26,209,-28.77,-6.05,-2.58,0.46,1.79,226.68
27,206,-38.16,-5.82,-2.58,0.51,2.09,236.18
28,204,-38.24,-6.75,-2.58,0.37,2.33,246.27
29,203,-29.08,-6.04,-2.58,0.42,2.00,256.51
30,212,-42.59,-5.91,-2.58,0.45,2.55,266.50
31,211,-38.64,-5.82,-2.58,0.38,2.46,277.22
32,210,-37.69,-6.57,-2.58,0.38,2.24,287.29
33,205,-33.82,-5.49,-2.58,0.32,2.06,298.03
34,206,-36.40,-5.97,-2.58,0.36,2.92,309.15
35,217,-30.14,-5.53,-2.34,0.38,2.18,320.30
36,215,-49.91,-6.48,-1.96,0.39,2.33,331.86
37,208,-40.63,-5.54,-1.96,0.34,2.35,343.07
38,206,-36.55,-5.40,-1.96,0.40,2.70,354.53
39,205,-28.98,-6.00,-1.96,0.38,2.20,365.22
40,211,-27.05,-5.26,-1.96,0.35,2.20,376.11
41,210,-26.77,-5.13,-1.96,0.38,2.88,388.82
42,212,-29.35,-4.94,-1.96,0.42,3.14,402.59
43,208,-13.62,-5.49,-1.96,0.36,2.61,414.48
44,203,-33.06,-5.09,-1.96,0.31,2.23,425.88
45,209,-16.93,-4.72,-1.96,0.37,2.52,437.19
46,205,-21.75,-5.29,-1.96,0.35,2.35,449.16
47,204,-9.47,-4.52,-1.96,0.61,3.16,464.05
48,203,-30.27,-5.46,-1.96,0.33,2.37,477.21
49,204,-28.06,-5.08,-1.96,0.39,2.25,489.25
50,216,-20.27,-4.63,-1.96,0.45,2.57,501.85
51,208,-24.52,-4.89,-1.96,0.27,2.35,514.73
52,206,-27.27,-4.83,-1.96,0.29,2.17,526.93
53,205,-38.41,-4.96,-1.96,0.45,2.75,540.44
54,206,-26.36,-4.74,-1.96,0.50,2.52,553.15
55,212,-9.86,-4.77,-1.96,0.31,2.57,566.13
56,215,-23.13,-4.57,-1.96,0.36,2.41,578.22
57,214,-39.39,-4.93,-1.96,0.46,3.15,591.64
58,214,-31.12,-5.12,-1.96,0.25,2.38,603.90
59,212,-29.91,-4.71,-1.96,0.37,2.23,616.21
60,223,-35.12,-4.75,-1.96,0.37,2.42,628.18
61,220,-36.39,-4.85,-1.18,0.42,2.16,639.50
62,222,-32.77,-4.93,-1.18,0.45,2.88,652.57
63,220,-37.12,-4.56,-1.18,0.46,2.52,664.71
64,222,-27.08,-4.80,-1.19,0.23,3.00,678.50
65,233,-19.45,-4.53,1.63,0.28,2.25,690.80
66,231,-38.91,-5.13,-0.08,0.25,2.19,702.16
67,230,-44.09,-5.66,7.11,0.34,2.14,713.09
68,229,-15.81,-4.82,2.86,0.46,2.20,725.00
69,229,-24.58,-4.77,2.86,0.38,2.14,737.17
70,255,-21.04,-4.32,2.86,0.39,2.13,748.99
71,254,-42.55,-4.95,2.86,0.65,2.39,761.57
72,253,-37.48,-5.03,2.86,0.35,2.23,773.50
73,257,-22.08,-4.28,2.86,0.27,2.49,785.95
74,254,-42.80,-5.04,2.86,0.33,2.21,797.78
75,279,-44.73,-4.50,2.86,0.40,2.13,809.73
76,283,-20.90,-3.97,6.84,0.55,2.18,820.72
77,282,-35.43,-4.01,3.41,0.52,2.38,834.40
78,277,-26.81,-4.85,3.41,0.37,2.22,847.53
79,281,-10.88,-4.24,3.41,0.36,2.05,858.84
