Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.11,0.87,3.00
1,539,0.01,0.04,0.13,1.02,0.88,8.93
2,540,0.01,0.05,0.12,0.86,0.88,14.29
3,548,0.01,0.06,0.14,0.91,0.89,19.73
4,554,0.01,0.06,0.16,1.13,0.94,25.56
5,557,0.01,0.07,0.18,0.75,1.00,30.65
6,549,0.01,0.08,0.25,0.93,0.93,36.21
7,551,0.01,0.09,0.28,1.00,0.95,41.67
8,556,0.01,0.10,0.24,1.06,0.96,47.73
9,560,0.02,0.11,0.26,0.74,0.97,53.31
10,564,0.01,0.12,0.25,0.46,0.89,58.30
11,555,0.01,0.14,0.29,0.56,0.94,63.41
12,558,0.01,0.13,0.28,1.08,0.93,68.73
13,561,0.01,0.15,0.30,0.99,0.99,74.33
14,557,0.01,0.15,0.29,0.92,1.01,79.96
15,565,0.01,0.16,0.30,0.91,0.95,85.62
16,563,0.01,0.16,0.30,0.76,0.95,91.01
17,560,0.01,0.15,0.32,0.72,0.96,96.45
18,561,0.02,0.16,0.34,1.21,0.99,102.59
19,564,0.02,0.18,0.36,0.86,1.31,108.82
20,578,0.01,0.17,0.36,1.31,1.42,116.10
21,572,0.01,0.18,0.38,0.83,1.07,122.51
22,569,0.01,0.20,0.39,0.92,1.03,128.65
23,566,0.01,0.20,0.37,1.06,1.12,134.83
24,565,0.01,0.21,0.37,1.02,1.14,141.26
25,590,0.02,0.21,0.37,0.77,1.21,147.60
26,583,0.02,0.21,0.38,0.81,1.11,153.69
27,579,0.01,0.20,0.38,1.17,1.14,160.26
28,581,0.01,0.20,0.37,0.86,1.16,167.11
29,571,0.01,0.22,0.39,0.77,1.20,173.76
30,599,0.01,0.21,0.41,0.94,1.16,180.64
31,598,0.02,0.22,0.41,1.04,1.23,187.87
32,601,0.01,0.22,0.41,1.33,1.17,195.27
33,591,0.01,0.21,0.41,0.95,1.20,202.13
34,586,0.01,0.24,0.45,0.88,1.28,209.04
35,622,0.02,0.25,0.44,1.10,1.28,215.88
36,617,0.01,0.25,0.43,0.70,1.23,222.50
37,609,0.01,0.23,0.43,1.03,1.25,229.47
38,613,0.01,0.25,0.43,1.14,1.61,236.75
39,607,0.01,0.23,0.43,1.04,1.25,244.75
40,642,0.01,0.22,0.43,1.21,1.39,252.64
41,642,0.01,0.23,0.43,1.11,1.26,259.71
42,634,0.01,0.24,0.43,1.00,1.25,266.70
43,624,0.02,0.23,0.43,0.95,1.24,273.42
44,608,0.01,0.22,0.43,1.03,1.26,280.22
45,630,0.02,0.22,0.43,1.05,1.18,287.03
46,628,0.01,0.23,0.42,0.97,1.30,294.16
47,626,0.01,0.25,0.43,0.89,1.35,300.93
48,628,0.02,0.24,0.44,0.90,1.26,307.37
49,615,0.02,0.25,0.43,1.14,1.33,314.17
50,650,0.02,0.25,0.43,1.12,1.35,321.00
51,645,0.01,0.23,0.43,1.26,1.39,328.13
52,640,0.01,0.21,0.43,1.14,1.43,335.31
53,634,0.02,0.23,0.44,1.03,1.28,342.00
54,629,0.01,0.24,0.43,1.20,1.49,349.52
55,665,0.01,0.24,0.43,1.20,1.39,356.93
56,655,0.02,0.25,0.46,0.75,1.37,363.74
57,654,0.02,0.27,0.46,0.79,1.57,371.08
58,652,0.01,0.25,0.45,0.68,1.40,378.00
59,649,0.00,0.26,0.44,1.30,1.45,385.87
60,705,0.02,0.23,0.46,0.84,1.43,392.97
61,697,0.01,0.21,0.45,1.11,1.31,400.73
62,692,0.01,0.21,0.44,1.05,1.27,408.47
63,681,0.01,0.23,0.44,1.10,1.36,415.91
64,675,0.01,0.23,0.44,1.22,1.37,423.56
65,728,0.01,0.23,0.44,0.98,1.33,430.97
66,726,0.01,0.24,0.45,1.19,1.29,438.75
67,709,0.02,0.23,0.46,1.11,1.35,446.28
68,703,0.01,0.22,0.45,1.23,1.29,453.87
69,686,0.01,0.19,0.45,1.22,1.34,461.93
70,728,0.01,0.21,0.45,1.08,1.33,470.10
71,727,0.01,0.21,0.46,1.27,1.26,477.72
72,712,0.01,0.22,0.47,1.24,1.26,485.39
73,698,0.01,0.21,0.46,1.16,1.27,493.37
74,677,0.01,0.21,0.46,1.05,1.27,500.97
75,725,0.01,0.22,0.46,1.25,1.27,508.80
76,707,0.01,0.21,0.47,1.20,1.25,516.82
77,700,0.01,0.22,0.46,1.14,1.44,524.65
78,694,0.01,0.22,0.46,1.09,1.33,532.54
79,687,0.01,0.23,0.46,1.10,1.37,540.11
