Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.10,0.09,0.13,0.23
1,428,0.01,0.04,0.11,0.20,0.11,0.65
2,439,0.01,0.05,0.13,0.13,0.14,1.54
3,439,0.01,0.05,0.16,0.33,0.10,2.34
4,450,0.01,0.06,0.18,0.17,0.08,2.92
5,443,0.01,0.07,0.19,0.15,0.09,3.70
6,447,0.01,0.07,0.20,0.15,0.27,4.46
7,443,0.01,0.08,0.19,0.23,0.11,5.23
8,445,0.01,0.09,0.19,0.14,0.19,6.16
9,453,0.01,0.09,0.24,0.28,0.12,6.99
10,454,0.01,0.11,0.25,0.27,0.36,7.96
11,451,0.01,0.11,0.25,0.13,0.20,8.65
12,452,0.01,0.11,0.25,0.23,0.17,9.52
13,454,0.01,0.12,0.25,0.21,0.14,10.39
14,453,0.01,0.12,0.25,0.21,0.37,11.34
15,456,0.01,0.13,0.28,0.19,0.36,12.31
16,460,0.01,0.13,0.29,0.25,0.32,13.18
17,464,0.01,0.14,0.29,0.16,0.17,13.97
18,454,0.02,0.15,0.30,0.22,0.18,14.98
19,457,0.02,0.16,0.30,0.18,0.16,15.86
20,461,0.01,0.16,0.30,0.31,0.16,16.92
21,460,0.01,0.14,0.30,0.29,0.26,17.95
22,459,0.01,0.15,0.30,0.23,0.35,18.99
23,461,0.01,0.17,0.33,0.17,0.17,19.72
24,456,0.02,0.16,0.31,0.17,0.24,20.76
25,469,0.01,0.17,0.33,0.16,0.27,21.98
26,460,0.02,0.18,0.32,0.15,0.26,23.10
27,461,0.02,0.18,0.33,0.18,0.17,24.12
28,457,0.02,0.17,0.32,0.32,0.22,25.10
29,450,0.01,0.17,0.33,0.26,0.41,26.22
30,464,0.01,0.16,0.31,0.17,0.36,27.14
31,457,0.02,0.17,0.32,0.22,0.17,28.04
32,454,0.01,0.18,0.33,0.17,0.24,29.20
33,460,0.02,0.18,0.33,0.16,0.24,30.27
34,460,0.01,0.19,0.34,0.16,0.24,31.40
35,477,0.01,0.18,0.34,0.17,0.28,32.56
36,471,0.02,0.18,0.34,0.21,0.23,33.65
37,471,0.01,0.19,0.34,0.17,0.18,34.62
38,474,0.01,0.17,0.34,0.30,0.18,35.65
39,471,0.02,0.17,0.34,0.42,0.18,36.69
40,487,0.02,0.18,0.35,0.32,0.31,37.76
41,485,0.01,0.17,0.35,0.35,0.36,38.96
42,487,0.02,0.17,0.36,0.44,0.20,40.10
43,484,0.01,0.16,0.35,0.38,0.17,41.07
44,488,0.01,0.16,0.35,0.35,0.21,42.11
45,494,0.01,0.18,0.36,0.37,0.16,43.17
46,495,0.01,0.17,0.36,0.32,0.16,44.26
47,498,0.01,0.19,0.36,0.44,0.17,45.29
48,493,0.01,0.18,0.36,0.31,0.16,46.35
49,493,0.01,0.19,0.37,0.32,0.21,47.54
50,515,0.01,0.18,0.37,0.27,0.23,48.66
51,510,0.01,0.19,0.37,0.24,0.26,49.81
52,502,0.02,0.20,0.37,0.31,0.18,51.02
53,501,0.02,0.19,0.37,0.35,0.21,52.23
54,498,0.01,0.20,0.41,0.29,0.26,53.46
55,526,0.01,0.19,0.38,0.25,0.31,54.53
56,525,0.01,0.20,0.38,0.33,0.23,55.61
57,520,0.00,0.19,0.38,0.23,0.19,56.65
58,519,0.01,0.20,0.40,0.27,0.19,57.81
59,516,0.01,0.20,0.40,0.29,0.19,58.92
60,538,0.02,0.20,0.40,0.27,0.24,60.12
61,533,0.01,0.18,0.39,0.25,0.30,61.22
62,534,0.01,0.20,0.39,0.33,0.22,62.41
63,528,0.02,0.20,0.39,0.26,0.32,63.60
64,530,0.01,0.19,0.39,0.31,0.33,64.81
65,542,0.01,0.18,0.39,0.25,0.35,65.87
66,534,0.01,0.18,0.39,0.30,0.36,67.14
67,531,0.01,0.21,0.39,0.44,0.40,68.46
68,524,0.01,0.19,0.39,0.37,0.32,69.64
69,523,0.02,0.19,0.39,0.26,0.40,70.74
70,542,0.01,0.20,0.39,0.25,0.29,71.72
71,537,0.02,0.19,0.39,0.29,0.32,72.93
72,532,0.01,0.18,0.39,0.29,0.20,74.02
73,525,0.01,0.19,0.39,0.32,0.40,75.39
74,527,0.02,0.20,0.41,0.32,0.42,76.64
75,550,0.01,0.21,0.42,0.32,0.38,77.82
76,548,0.01,0.18,0.40,0.38,0.24,78.96
77,547,0.01,0.18,0.39,0.44,0.35,80.26
78,543,0.01,0.20,0.39,0.47,0.18,81.48
79,538,0.01,0.18,0.39,0.47,0.18,82.77
80,558,0.01,0.20,0.42,0.38,0.17,83.92
81,556,0.01,0.19,0.40,0.57,0.21,85.23
82,558,0.01,0.17,0.41,0.45,0.35,86.58
83,555,0.01,0.17,0.40,0.46,0.16,87.72
84,555,0.01,0.18,0.42,0.41,0.19,88.88
85,583,0.01,0.22,0.46,0.23,0.30,90.28
86,584,0.01,0.19,0.43,0.31,0.27,91.61
87,576,0.01,0.21,0.47,0.31,0.33,92.90
88,575,0.01,0.20,0.45,0.39,0.47,94.34
89,578,0.01,0.19,0.43,0.50,0.28,95.66
90,602,0.01,0.19,0.43,0.50,0.18,96.89
91,598,0.01,0.18,0.42,0.42,0.17,98.15
92,593,0.02,0.19,0.43,0.29,0.18,99.42
93,582,0.01,0.19,0.46,0.25,0.26,100.72
94,574,0.01,0.18,0.44,0.28,0.24,102.14
95,596,0.01,0.19,0.44,0.32,0.23,103.57
96,589,0.01,0.18,0.47,0.38,0.18,104.97
97,573,0.01,0.18,0.43,0.34,0.36,106.50
98,560,0.01,0.18,0.47,0.39,0.17,107.69
99,551,0.01,0.18,0.46,0.28,0.24,109.07
