Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,420,0.01,0.03,0.09,0.02,0.07,0.85
1,427,0.00,0.04,0.09,0.29,0.12,1.58
2,443,0.01,0.04,0.13,0.16,0.14,2.44
3,446,0.01,0.05,0.12,0.37,0.11,3.33
4,443,0.01,0.05,0.17,0.17,0.19,4.06
5,448,0.00,0.06,0.17,0.15,0.18,4.86
6,450,0.01,0.06,0.15,0.43,0.10,5.85
7,446,0.01,0.07,0.18,0.14,0.12,6.50
8,450,0.01,0.08,0.20,0.17,0.22,7.51
9,450,0.01,0.09,0.21,0.30,0.12,8.54
10,458,0.01,0.09,0.24,0.15,0.28,9.37
11,454,0.01,0.11,0.22,0.18,0.17,10.26
12,457,0.01,0.11,0.26,0.27,0.13,11.23
13,460,0.01,0.12,0.26,0.29,0.35,12.34
14,463,0.01,0.12,0.29,0.29,0.14,13.06
15,460,0.02,0.14,0.32,0.35,0.14,14.14
16,457,0.01,0.13,0.29,0.22,0.39,15.23
17,455,0.01,0.14,0.28,0.30,0.19,16.08
18,460,0.02,0.13,0.29,0.15,0.14,17.14
19,464,0.02,0.13,0.28,0.45,0.16,18.25
20,471,0.01,0.15,0.28,0.23,0.35,19.27
21,463,0.01,0.14,0.28,0.23,0.17,20.24
22,461,0.02,0.16,0.33,0.14,0.14,21.15
23,468,0.01,0.16,0.33,0.34,0.34,22.30
24,468,0.02,0.16,0.34,0.29,0.40,23.50
25,472,0.02,0.18,0.36,0.14,0.29,24.34
26,476,0.01,0.18,0.33,0.16,0.25,25.35
27,470,0.01,0.18,0.35,0.19,0.15,26.43
28,471,0.01,0.18,0.33,0.32,0.15,27.56
29,471,0.01,0.20,0.36,0.21,0.40,28.62
30,482,0.01,0.19,0.37,0.28,0.20,29.55
31,474,0.01,0.19,0.37,0.21,0.30,30.88
32,471,0.02,0.17,0.36,0.38,0.15,31.95
33,474,0.02,0.20,0.39,0.40,0.34,33.19
34,467,0.01,0.21,0.39,0.18,0.33,34.12
35,474,0.01,0.20,0.37,0.26,0.19,35.06
36,477,0.01,0.19,0.37,0.27,0.16,36.09
