Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.27,1.17
1,440,-43.71,-10.06,-6.37,0.34,0.21,3.64
2,451,-33.51,-8.26,-5.92,0.37,0.25,6.68
3,454,-42.50,-9.17,-5.51,0.34,0.26,9.74
4,457,-34.72,-8.15,-5.75,0.39,0.30,13.18
5,456,-35.78,-8.15,-3.61,0.34,0.30,16.49
6,457,-25.75,-7.60,-3.08,0.28,0.33,19.70
7,463,-41.53,-8.10,-2.82,0.44,0.33,23.32
8,461,-28.94,-7.65,-3.85,0.30,0.34,26.76
9,467,-29.12,-7.81,-4.57,0.52,0.36,30.52
10,475,-28.16,-6.86,2.35,0.39,0.29,34.66
11,481,-31.61,-8.03,-2.43,0.44,0.34,38.76
12,478,-20.97,-7.06,-1.55,0.41,0.30,42.41
13,475,-35.89,-7.38,-3.63,0.36,0.33,46.56
14,482,-33.41,-7.68,-3.95,0.41,0.29,50.05
15,486,-33.26,-7.60,-4.23,0.32,0.39,53.83
16,478,-28.10,-6.74,-0.44,0.38,0.38,57.40
17,488,-29.59,-6.42,1.89,0.50,0.34,61.34
18,486,-36.59,-7.10,-2.82,0.33,0.40,65.22
19,492,-30.25,-6.96,-2.57,0.33,0.41,69.15
20,495,-36.62,-6.88,-3.85,0.53,0.36,73.41
21,495,-32.44,-7.02,-3.76,0.49,0.30,77.49
22,496,-35.44,-6.79,-4.49,0.31,0.38,81.27
23,486,-44.43,-6.97,-4.52,0.24,0.45,85.21
24,491,-22.36,-6.90,-4.51,0.44,0.39,89.63
25,489,-37.92,-6.97,-4.54,0.50,0.46,94.25
26,489,-26.32,-6.48,-3.88,0.30,0.41,98.23
27,490,-30.26,-6.51,-3.55,0.50,0.44,102.52
28,481,-33.41,-6.86,-0.19,0.37,0.42,106.54
29,484,-34.41,-6.34,-2.95,0.30,0.53,110.68
30,493,-28.55,-5.94,-3.32,0.51,0.45,115.12
31,485,-32.03,-6.25,-3.48,0.51,0.42,119.80
32,485,-35.37,-6.12,-2.75,0.41,0.40,124.12
33,481,-23.50,-5.81,-1.41,0.43,0.48,128.88
34,492,-32.23,-6.07,-2.94,0.39,0.61,133.50
35,501,-33.77,-5.74,-0.47,0.61,0.49,138.27
36,498,-39.82,-6.31,-1.04,0.56,0.48,142.64
37,501,-42.03,-6.46,-2.21,0.43,0.53,147.24
38,497,-29.72,-5.69,-1.54,0.56,0.47,151.95
39,504,-38.95,-5.87,0.46,0.36,0.47,156.81
40,498,-42.90,-5.24,1.26,0.36,0.51,161.41
41,502,-26.09,-5.47,-1.76,0.46,0.60,166.27
42,501,-30.61,-5.02,1.53,0.50,0.62,171.10
43,503,-41.38,-5.87,-1.94,0.44,0.45,175.80
44,502,-32.12,-5.62,-2.20,0.39,0.57,180.58
45,514,-26.79,-4.63,-0.57,0.58,0.56,185.56
46,510,-33.44,-5.70,-1.11,0.34,0.54,190.27
47,513,-22.87,-4.65,-0.94,0.36,0.56,195.31
48,513,-28.73,-5.30,-1.06,0.42,0.54,200.05
49,509,-22.55,-4.35,1.29,0.40,0.60,205.27
50,517,-28.59,-4.36,0.52,0.36,0.57,210.31
51,516,-32.06,-5.21,-0.28,0.43,0.48,215.13
52,516,-22.58,-3.98,2.51,0.44,0.54,220.39
53,513,-35.97,-4.40,-0.00,0.35,0.66,225.60
54,512,-33.08,-4.02,0.57,0.45,0.58,230.93
55,527,-31.23,-5.04,-0.36,0.22,0.67,235.90
56,526,-34.47,-4.26,0.86,0.56,0.60,241.37
57,530,-22.29,-4.33,0.84,0.43,0.73,246.70
58,526,-33.70,-4.73,0.90,0.37,0.58,252.03
59,526,-23.80,-4.47,0.51,0.36,0.75,257.86
60,541,-31.71,-4.64,-0.44,0.33,0.79,263.36
61,532,-26.75,-4.19,1.06,0.35,0.68,269.07
62,525,-23.96,-4.65,-0.02,0.49,0.66,274.83
63,522,-26.56,-3.63,4.63,0.41,0.71,280.92
64,523,-30.06,-4.16,1.85,0.50,0.60,286.85
65,533,-37.20,-3.91,2.16,0.34,0.78,292.68
66,535,-30.84,-4.29,1.39,0.35,0.74,298.33
67,528,-30.27,-2.07,9.47,0.48,0.73,304.13
68,524,-22.23,-3.25,3.05,0.37,0.81,310.07
69,522,-23.10,-3.22,1.62,0.59,0.66,316.22
70,545,-29.75,-2.99,3.74,0.66,0.73,322.06
71,544,-42.13,-2.92,2.49,0.47,0.83,328.06
72,545,-22.06,-2.73,1.48,0.55,0.74,334.78
73,540,-34.04,-1.84,3.59,0.50,0.77,340.37
74,542,-30.42,-2.42,2.16,0.41,0.83,346.33
75,574,-36.15,-1.88,2.17,0.34,0.88,352.23
76,557,-45.36,-0.91,6.11,0.63,0.75,358.76
77,560,-38.76,-1.31,3.13,0.39,0.88,364.61
78,558,-25.61,-2.40,2.40,0.54,0.77,370.61
79,560,-25.69,-2.39,2.06,0.59,0.99,377.18
80,581,-38.25,-2.43,1.96,0.54,0.83,383.50
81,583,-28.61,-2.58,1.90,0.33,0.80,390.14
82,577,-28.84,-2.44,1.92,0.45,0.80,396.49
83,572,-25.81,-1.52,4.77,0.46,0.71,402.68
84,567,-36.90,-2.63,2.37,0.38,0.84,408.71
85,589,-31.07,-1.85,1.91,0.52,0.78,415.34
86,585,-36.38,-1.59,2.26,0.52,0.96,421.73
87,584,-28.69,-3.03,2.24,0.58,0.69,428.00
88,586,-30.52,-1.19,7.08,0.44,0.76,434.27
89,580,-29.11,-1.50,3.70,0.41,0.84,440.40
90,610,-35.44,-1.58,4.70,0.57,0.93,447.01
91,600,-34.73,-2.07,3.46,0.51,0.80,453.41
92,601,-37.91,-1.56,3.08,0.59,0.76,460.07
93,600,-32.83,-1.46,2.75,0.50,0.92,467.07
94,601,-35.57,-1.24,2.68,0.64,0.75,473.37
95,628,-34.30,0.39,4.54,0.50,0.82,479.77
96,626,-26.24,-0.71,4.55,0.57,0.77,486.22
97,622,-22.36,-0.96,3.04,0.53,0.94,493.01
98,627,-22.20,-0.76,2.62,0.63,0.98,500.16
99,623,-24.46,-0.85,2.50,0.33,0.96,506.67
100,648,-33.03,-1.57,2.48,0.42,0.96,513.55
101,648,-37.76,-0.85,4.51,0.65,0.81,520.55
102,641,-38.04,-0.98,3.32,0.47,1.05,527.06
103,632,-32.60,-0.96,2.63,0.58,0.85,533.98
104,624,-36.29,-1.48,2.27,0.56,1.01,540.98
105,643,-35.04,-0.91,2.20,0.41,0.95,547.59
106,647,-36.59,0.50,7.74,0.38,0.87,553.96
107,638,-21.98,-1.16,3.84,0.38,0.93,560.37
108,631,-21.92,-0.49,3.25,0.41,0.90,567.28
109,628,-27.36,-1.34,2.39,0.53,1.03,574.21
110,645,-32.56,-1.32,2.14,0.34,0.98,580.90
111,648,-31.15,-1.64,2.01,0.39,0.98,587.47
112,643,-23.50,-2.24,1.78,0.53,1.05,594.27
113,644,-34.13,-1.26,2.29,0.54,0.82,601.26
114,643,-36.02,-0.42,3.75,0.49,0.83,608.12
115,667,-33.45,-1.53,2.31,0.41,0.91,614.93
116,653,-21.79,-1.41,1.90,0.34,0.90,621.27
117,636,-21.66,-1.09,1.77,0.35,0.92,628.04
118,621,-21.67,-1.96,1.68,0.31,1.00,634.48
119,620,-37.61,-1.17,2.27,0.48,0.84,641.10
120,664,-21.56,-1.19,2.17,0.53,0.92,647.88
121,667,-31.95,-1.43,2.18,0.35,0.88,654.43
122,661,-27.00,-0.25,3.44,0.53,0.85,661.15
123,659,-26.55,-0.67,2.86,0.36,0.80,667.60
124,659,-21.56,0.98,4.64,0.49,0.86,674.18
125,687,-39.65,-0.72,3.43,0.43,0.99,680.93
126,670,-22.51,-0.38,3.01,0.44,0.87,687.81
127,660,-21.54,-0.69,2.86,0.42,0.97,694.54
128,660,-26.49,-1.35,2.79,0.50,0.99,701.45
129,651,-33.09,-1.50,2.72,0.55,0.98,708.15
130,686,-21.49,-1.41,2.69,0.54,0.83,715.13
131,689,-30.60,-1.60,2.67,0.46,1.00,721.59
132,687,-29.68,-0.77,2.63,0.53,0.95,728.69
133,685,-33.66,0.92,6.03,0.48,0.77,735.39
134,676,-32.67,0.76,5.35,0.48,0.79,741.72
135,691,-25.29,1.33,4.66,0.54,0.79,748.52
136,669,-34.43,1.09,5.07,0.36,0.84,755.30
137,648,-26.52,1.51,4.95,0.41,0.86,761.80
138,626,-29.30,1.01,4.87,0.40,0.86,768.12
139,612,-24.66,1.08,4.95,0.35,0.92,775.19
140,634,-28.55,0.34,4.51,0.49,0.85,782.47
141,630,-40.36,1.23,4.89,0.43,0.72,788.65
142,621,-21.95,0.05,4.29,0.43,0.87,795.48
143,612,-25.23,-0.30,4.20,0.50,0.85,802.22
144,610,-31.24,0.78,4.87,0.55,0.85,809.01
145,637,-27.46,1.54,4.63,0.43,0.90,816.04
146,622,-33.05,2.18,7.03,0.62,0.86,822.89
147,619,-22.10,0.89,4.86,0.57,0.88,829.87
148,618,-28.96,0.84,5.40,0.42,0.89,837.18
149,612,-42.31,0.21,4.64,0.41,0.92,844.42
150,640,-38.59,2.50,7.15,0.55,0.80,851.25
151,639,-28.79,0.92,4.78,0.39,0.90,858.18
152,642,-31.76,0.75,4.76,0.34,0.95,865.25
153,641,-39.64,1.12,4.73,0.39,0.98,872.33
154,630,-29.47,1.97,4.74,0.28,0.89,878.98
155,659,-27.49,1.55,4.75,0.47,0.91,886.29
