Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,520,0.01,0.03,0.12,0.09,0.79,0.89
1,539,0.01,0.04,0.13,0.96,0.81,4.45
2,540,0.01,0.05,0.12,0.83,0.95,9.95
3,548,0.01,0.06,0.14,0.90,1.08,15.56
4,554,0.01,0.06,0.16,1.60,1.70,23.30
5,559,0.01,0.07,0.20,0.90,1.11,30.06
6,558,0.01,0.08,0.21,1.21,1.06,36.41
7,562,0.01,0.09,0.23,0.94,1.14,43.00
8,562,0.01,0.10,0.24,1.22,1.17,50.37
9,564,0.01,0.11,0.29,1.31,1.21,57.46
10,567,0.01,0.13,0.27,1.13,1.31,64.54
11,567,0.01,0.13,0.27,1.22,1.23,71.41
12,568,0.01,0.14,0.32,0.97,1.26,78.68
13,566,0.01,0.15,0.35,0.52,1.05,84.09
14,568,0.01,0.15,0.33,0.83,1.09,89.55
15,569,0.01,0.17,0.32,0.59,1.13,95.14
16,572,0.01,0.18,0.33,0.72,1.08,100.37
17,565,0.02,0.18,0.32,0.63,1.13,105.84
18,568,0.02,0.18,0.38,0.69,1.08,111.06
19,563,0.01,0.19,0.37,0.89,1.16,116.87
20,574,0.02,0.19,0.36,0.93,1.23,123.08
21,569,0.01,0.20,0.35,0.82,1.25,129.47
22,571,0.01,0.22,0.42,0.77,1.23,135.51
23,571,0.02,0.21,0.40,0.83,1.19,141.40
24,565,0.01,0.22,0.41,0.95,1.25,147.61
25,581,0.02,0.23,0.43,0.85,1.26,154.08
26,580,0.01,0.20,0.42,1.05,1.11,160.37
27,580,0.02,0.21,0.40,1.03,1.19,166.82
28,574,0.02,0.20,0.40,1.09,1.15,173.43
29,574,0.01,0.21,0.41,1.12,1.15,180.31
30,591,0.01,0.21,0.41,0.68,1.11,186.79
31,584,0.02,0.23,0.43,1.13,1.14,192.76
32,580,0.02,0.23,0.43,0.73,1.17,199.36
33,580,0.02,0.22,0.41,0.97,1.26,205.76
34,572,0.01,0.25,0.47,1.03,1.27,212.42
35,599,0.01,0.23,0.44,1.09,1.23,219.06
36,588,0.02,0.24,0.44,0.72,1.31,225.51
37,585,0.01,0.23,0.43,1.05,1.22,232.16
38,589,0.02,0.23,0.45,0.91,1.25,238.90
39,579,0.02,0.24,0.43,0.79,1.29,245.43
40,597,0.01,0.23,0.44,0.89,1.23,251.84
41,596,0.01,0.22,0.44,1.01,1.18,258.30
42,592,0.02,0.23,0.44,0.96,1.30,265.48
43,587,0.02,0.24,0.43,0.84,1.17,272.14
44,581,0.01,0.24,0.44,0.80,1.18,278.40
45,596,0.02,0.24,0.47,0.80,1.27,284.94
46,596,0.01,0.24,0.46,0.88,1.36,291.47
47,588,0.01,0.25,0.46,0.84,1.39,298.28
48,595,0.02,0.25,0.47,0.87,1.30,305.37
49,585,0.01,0.26,0.48,1.05,1.30,312.50
50,606,0.01,0.25,0.48,1.14,1.35,319.60
51,604,0.01,0.22,0.46,1.02,1.37,327.10
52,595,0.01,0.23,0.46,0.73,1.42,333.97
53,598,0.00,0.23,0.47,1.01,1.32,340.89
54,588,0.01,0.25,0.48,0.96,1.35,347.63
55,636,0.01,0.23,0.47,0.81,1.38,354.64
56,640,0.02,0.23,0.46,1.03,1.31,361.62
57,633,0.01,0.25,0.47,1.04,1.38,368.99
58,623,0.02,0.23,0.46,0.86,1.36,376.21
59,611,0.01,0.24,0.48,1.13,1.36,383.11
60,633,0.02,0.23,0.48,1.01,1.26,390.34
61,623,0.01,0.22,0.46,0.90,1.33,397.20
62,622,0.01,0.23,0.46,1.02,1.39,404.09
63,612,0.01,0.22,0.46,0.83,1.24,411.01
64,605,0.01,0.24,0.46,1.04,1.34,418.10
65,647,0.01,0.23,0.47,1.12,1.31,425.31
66,642,0.02,0.22,0.46,1.05,1.29,432.41
67,633,0.01,0.23,0.47,0.87,1.26,439.26
68,615,0.01,0.21,0.48,0.69,1.23,446.04
69,608,0.01,0.22,0.47,0.91,1.21,452.54
70,617,0.01,0.23,0.48,0.73,1.30,459.50
71,612,0.01,0.21,0.48,0.96,1.19,466.37
72,604,0.01,0.22,0.48,1.07,1.31,473.33
73,598,0.01,0.25,0.48,0.95,1.28,480.48
74,592,0.02,0.23,0.48,0.86,1.36,487.38
75,608,0.01,0.21,0.48,0.92,1.15,494.44
76,603,0.01,0.23,0.47,0.89,1.30,501.37
77,608,0.02,0.26,0.49,0.92,1.39,508.12
78,596,0.01,0.23,0.48,0.74,1.31,515.03
79,591,0.02,0.23,0.48,1.16,1.39,522.29
