Gen,NbVert,T_Min,T_Avg,T_Max,T_mutat,T_eval,T_total
0,430,-42.85,-12.83,-5.99,0.03,0.33,0.36
1,440,-43.71,-10.06,-6.37,0.29,0.30,1.43
2,451,-33.51,-8.26,-5.92,0.26,0.26,2.94
3,454,-42.50,-9.17,-5.51,0.24,0.20,4.52
4,457,-34.72,-8.15,-5.75,0.39,0.19,6.22
5,456,-35.78,-8.15,-3.61,0.26,0.26,8.12
6,457,-25.75,-7.60,-3.08,0.25,0.31,10.04
7,463,-41.53,-8.10,-2.82,0.35,0.26,11.88
8,461,-28.94,-7.65,-3.85,0.29,0.34,13.98
9,467,-29.12,-7.81,-4.57,0.46,0.35,15.91
10,475,-36.77,-6.96,2.35,0.28,0.28,18.06
11,474,-27.66,-7.75,-2.44,0.33,0.40,20.15
12,469,-25.57,-7.07,-2.41,0.34,0.24,22.29
13,467,-41.73,-7.47,-3.63,0.29,0.24,24.20
14,472,-37.75,-8.03,-3.70,0.33,0.38,26.38
15,474,-35.57,-7.54,-4.23,0.33,0.35,28.32
16,467,-29.44,-6.97,1.31,0.47,0.23,30.30
17,478,-28.49,-6.38,3.82,0.27,0.28,32.45
18,478,-37.26,-7.17,-0.94,0.42,0.39,34.65
19,485,-30.86,-6.93,-0.96,0.52,0.29,36.90
20,487,-29.79,-7.00,-2.56,0.24,0.37,39.32
21,477,-33.14,-6.85,-3.11,0.30,0.49,41.62
22,489,-27.84,-6.89,-3.79,0.47,0.32,43.91
23,480,-36.86,-7.01,-3.76,0.40,0.45,46.37
24,491,-29.67,-6.76,-4.17,0.35,0.51,48.94
25,491,-39.79,-6.83,-0.85,0.38,0.40,51.29
26,486,-22.62,-5.96,-2.67,0.29,0.55,53.96
27,494,-33.27,-6.05,-2.33,0.44,0.56,56.74
28,494,-29.08,-6.31,-0.20,0.30,0.61,59.59
29,490,-23.04,-5.78,-1.41,0.28,0.61,62.47
30,502,-26.29,-5.60,-2.39,0.41,0.62,65.55
31,498,-29.48,-5.75,-2.79,0.35,0.63,68.42
32,498,-43.25,-5.67,-0.97,0.27,0.67,71.50
33,500,-36.61,-5.49,0.84,0.26,0.76,74.65
34,502,-42.95,-5.84,-1.10,0.35,0.80,77.84
35,499,-33.42,-5.27,0.10,0.21,0.79,81.18
36,504,-37.57,-5.75,-1.38,0.28,0.74,84.34
37,502,-23.39,-5.32,-0.00,0.21,0.80,87.49
38,500,-29.22,-5.37,-1.04,0.44,0.76,91.10
39,504,-24.56,-5.39,0.05,0.32,0.75,94.30
40,502,-42.43,-5.26,2.24,0.32,0.71,97.43
41,514,-35.34,-5.46,0.53,0.32,0.64,100.47
42,505,-38.14,-5.05,2.06,0.41,0.77,103.80
43,508,-35.31,-5.47,0.35,0.39,0.73,107.05
44,503,-31.63,-5.13,1.99,0.28,0.82,110.21
45,515,-28.92,-4.77,-0.58,0.37,0.75,113.37
46,513,-34.25,-5.54,1.37,0.31,0.73,116.50
47,509,-34.07,-5.03,1.28,0.36,0.67,119.62
